"","GEOID","full_geoid","male_white_age18to19","male_white_age20to24","male_white_age25to29","male_white_age30to34","male_white_age35to44","male_white_age45to54","male_white_age55to64","male_white_age65to74","male_white_age75to84","male_white_age85over","female_white_age18to19","female_white_age20to24","female_white_age25to29","female_white_age30to34","female_white_age35to44","female_white_age45to54","female_white_age55to64","female_white_age65to74","female_white_age75to84","female_white_age85over","male_black_age18to19","male_black_age20to24","male_black_age25to29","male_black_age30to34","male_black_age35to44","male_black_age45to54","male_black_age55to64","male_black_age65to74","male_black_age75to84","male_black_age85over","female_black_age18to19","female_black_age20to24","female_black_age25to29","female_black_age30to34","female_black_age35to44","female_black_age45to54","female_black_age55to64","female_black_age65to74","female_black_age75to84","female_black_age85over","male_aian_age18to19","male_aian_age20to24","male_aian_age25to29","male_aian_age30to34","male_aian_age35to44","male_aian_age45to54","male_aian_age55to64","male_aian_age65to74","male_aian_age75to84","male_aian_age85over","female_aian_age18to19","female_aian_age20to24","female_aian_age25to29","female_aian_age30to34","female_aian_age35to44","female_aian_age45to54","female_aian_age55to64","female_aian_age65to74","female_aian_age75to84","female_aian_age85over","male_asian_age18to19","male_asian_age20to24","male_asian_age25to29","male_asian_age30to34","male_asian_age35to44","male_asian_age45to54","male_asian_age55to64","male_asian_age65to74","male_asian_age75to84","male_asian_age85over","female_asian_age18to19","female_asian_age20to24","female_asian_age25to29","female_asian_age30to34","female_asian_age35to44","female_asian_age45to54","female_asian_age55to64","female_asian_age65to74","female_asian_age75to84","female_asian_age85over","male_nhpi_age18to19","male_nhpi_age20to24","male_nhpi_age25to29","male_nhpi_age30to34","male_nhpi_age35to44","male_nhpi_age45to54","male_nhpi_age55to64","male_nhpi_age65to74","male_nhpi_age75to84","male_nhpi_age85over","female_nhpi_age18to19","female_nhpi_age20to24","female_nhpi_age25to29","female_nhpi_age30to34","female_nhpi_age35to44","female_nhpi_age45to54","female_nhpi_age55to64","female_nhpi_age65to74","female_nhpi_age75to84","female_nhpi_age85over","male_other_age18to19","male_other_age20to24","male_other_age25to29","male_other_age30to34","male_other_age35to44","male_other_age45to54","male_other_age55to64","male_other_age65to74","male_other_age75to84","male_other_age85over","female_other_age18to19","female_other_age20to24","female_other_age25to29","female_other_age30to34","female_other_age35to44","female_other_age45to54","female_other_age55to64","female_other_age65to74","female_other_age75to84","female_other_age85over","male_mixed_age18to19","male_mixed_age20to24","male_mixed_age25to29","male_mixed_age30to34","male_mixed_age35to44","male_mixed_age45to54","male_mixed_age55to64","male_mixed_age65to74","male_mixed_age75to84","male_mixed_age85over","female_mixed_age18to19","female_mixed_age20to24","female_mixed_age25to29","female_mixed_age30to34","female_mixed_age35to44","female_mixed_age45to54","female_mixed_age55to64","female_mixed_age65to74","female_mixed_age75to84","female_mixed_age85over","male_w_nothisp_age18to19","male_w_nothisp_age20to24","male_w_nothisp_age25to29","male_w_nothisp_age30to34","male_w_nothisp_age35to44","male_w_nothisp_age45to54","male_w_nothisp_age55to64","male_w_nothisp_age65to74","male_w_nothisp_age75to84","male_w_nothisp_age85over","female_w_nothisp_age18to19","female_w_nothisp_age20to24","female_w_nothisp_age25to29","female_w_nothisp_age30to34","female_w_nothisp_age35to44","female_w_nothisp_age45to54","female_w_nothisp_age55to64","female_w_nothisp_age65to74","female_w_nothisp_age75to84","female_w_nothisp_age85over","male_hisp_age18to19","male_hisp_age20to24","male_hisp_age25to29","male_hisp_age30to34","male_hisp_age35to44","male_hisp_age45to54","male_hisp_age55to64","male_hisp_age65to74","male_hisp_age75to84","male_hisp_age85over","female_hisp_age18to19","female_hisp_age20to24","female_hisp_age25to29","female_hisp_age30to34","female_hisp_age35to44","female_hisp_age45to54","female_hisp_age55to64","female_hisp_age65to74","female_hisp_age75to84","female_hisp_age85over","WHITE_FEMALE","WHITE_MALE","WHITE_TOTAL","WHITE_18_to_24","WHITE_25_to_34","WHITE_35_to_44","WHITE_45_to_54","WHITE_55_to_64","WHITE_65_over","BLACK_FEMALE","BLACK_MALE","BLACK_TOTAL","BLACK_18_to_24","BLACK_25_to_34","BLACK_35_to_44","BLACK_45_to_54","BLACK_55_to_64","BLACK_65_over","AI_AN_FEMALE","AI_AN_MALE","AI_AN_TOTAL","AI_AN_18_to_24","AI_AN_25_to_34","AI_AN_35_to_44","AI_AN_45_to_54","AI_AN_55_to_64","AI_AN_65_over","ASIAN_FEMALE","ASIAN_MALE","ASIAN_TOTAL","ASIAN_18_to_24","ASIAN_25_to_34","ASIAN_35_to_44","ASIAN_45_to_54","ASIAN_55_to_64","ASIAN_65_over","NHPI_FEMALE","NHPI_MALE","NHPI_TOTAL","NHPI_18_to_24","NHPI_25_to_34","NHPI_35_to_44","NHPI_45_to_54","NHPI_55_to_64","NHPI_65_over","OTHER_FEMALE","OTHER_MALE","OTHER_TOTAL","OTHER_18_to_24","OTHER_25_to_34","OTHER_35_to_44","OTHER_45_to_54","OTHER_55_to_64","OTHER_65_over","MIXED_FEMALE","MIXED_MALE","MIXED_TOTAL","MIXED_18_to_24","MIXED_25_to_34","MIXED_35_to_44","MIXED_45_to_54","MIXED_55_to_64","MIXED_65_over","W_NOTHISP_FEMALE","W_NOTHISP_MALE","W_NOTHISP_TOTAL","W_NOTHISP_18_to_24","W_NOTHISP_25_to_34","W_NOTHISP_35_to_44","W_NOTHISP_45_to_54","W_NOTHISP_55_to_64","W_NOTHISP_65_over","HISP_FEMALE","HISP_MALE","HISP_TOTAL","HISP_18_to_24","HISP_25_to_34","HISP_35_to_44","HISP_45_to_54","HISP_55_to_64","HISP_65_over","ALL_FEMALE","ALL_MALE","ALL_TOTAL","ALL_18_to_24","ALL_25_to_34","ALL_35_to_44","ALL_45_to_54","ALL_55_to_64","ALL_65_over"
"79","55076","Assembly District 76 (2018), Wisconsin",2766,10394,4141,2246,2490,2003,1950,1229,291,133,3094,10512,3224,2094,2121,1555,2008,1122,408,267,118,336,106,29,193,188,114,38,0,0,144,188,155,148,217,130,58,26,0,6,118,336,106,29,193,188,114,38,0,0,144,188,155,148,217,130,58,26,0,6,250,1436,372,89,98,86,0,0,0,6,229,1295,240,80,139,75,60,49,33,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,54,62,80,76,13,0,0,0,0,8,11,62,21,26,0,0,0,0,0,97,175,176,76,86,21,50,0,0,0,56,339,124,64,80,21,6,7,17,0,2632,9896,3970,2156,2374,1897,1901,1217,291,133,2995,9897,3150,2052,2074,1442,1978,1088,365,267,165,594,290,179,254,118,70,12,0,0,99,651,171,97,87,113,30,34,43,0,24397,25693,50090,26766,11705,4611,3558,3958,3450,1014,1008,2022,786,438,410,318,172,70,1014,1008,2022,786,438,410,318,172,70,2140,2337,4477,3210,781,237,161,60,88,0,30,30,30,0,0,0,0,0,128,296,424,84,225,102,13,0,0,708,631,1339,667,440,166,42,56,24,23330,24566,47896,25420,11328,4448,3339,3879,3361,1295,1612,2907,1509,737,341,231,100,89,54026,57181,111207,59258,26092,10725,7980,8397,7152
"80","55003","Assembly District 3 (2018), Wisconsin",664,1540,1580,1882,3717,4136,4349,1960,1085,325,569,1431,1607,1546,3804,4459,4003,2357,1416,538,14,3,54,0,24,4,37,0,0,0,0,0,33,0,14,26,12,0,0,0,14,3,54,0,24,4,37,0,0,0,0,0,33,0,14,26,12,0,0,0,14,62,59,90,94,112,90,18,5,0,0,39,9,33,159,203,148,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,37,10,56,32,31,59,0,41,0,0,15,35,11,78,20,17,0,0,0,23,19,29,19,35,59,5,3,0,3,31,24,112,0,33,69,3,6,10,0,659,1453,1566,1836,3432,4087,4302,1960,1076,325,509,1352,1548,1527,3569,4399,3972,2357,1391,538,5,124,24,63,317,67,106,0,50,0,60,94,94,30,322,137,48,0,25,0,17727,16889,34616,4204,6615,7521,8595,8352,7681,73,99,172,17,87,38,30,49,0,73,99,172,17,87,38,30,49,0,447,454,901,115,191,253,315,238,27,0,1,1,1,0,0,0,0,0,159,219,378,64,112,110,51,76,41,285,190,475,97,160,68,128,8,22,17190,16394,33584,3973,6477,7001,8486,8274,7647,762,650,1412,283,211,639,204,154,75,36716,34995,71711,8771,13940,15668,17839,17200,15493
"81","55073","Assembly District 73 (2018), Wisconsin",598,1353,1463,1477,2901,3457,4397,3534,1646,391,581,1295,1400,1524,2951,3429,4504,3265,1853,733,14,54,24,38,185,14,37,6,9,0,4,38,8,3,34,7,8,3,20,0,14,54,24,38,185,14,37,6,9,0,4,38,8,3,34,7,8,3,20,0,21,38,11,14,37,85,11,17,0,0,31,43,28,21,103,15,24,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,13,5,29,0,0,0,2,0,7,1,0,6,0,0,4,2,0,0,36,62,15,15,43,62,49,42,27,6,0,66,40,100,47,43,90,18,21,0,571,1352,1427,1469,2862,3394,4373,3518,1642,385,551,1248,1397,1515,2900,3382,4488,3254,1839,731,39,5,49,13,108,76,24,16,6,7,37,55,6,15,73,53,20,13,14,2,17031,16820,33851,3827,5864,5852,6886,8901,11422,117,344,461,110,73,219,21,45,38,117,344,461,110,73,219,21,45,38,251,223,474,133,74,140,100,35,27,0,0,0,0,0,0,0,0,0,16,61,77,20,24,29,0,4,4,335,308,643,164,170,90,105,139,114,16817,16620,33437,3722,5808,5762,6776,8861,11369,268,319,587,136,83,181,129,44,58,34952,35039,69991,8222,12169,12492,14038,18074,23070
"82","55088","Assembly District 88 (2018), Wisconsin",880,1824,1679,1583,3137,3582,3564,2060,1016,295,845,1624,1871,1581,3480,3579,3857,2558,1253,723,14,49,73,14,44,47,35,7,5,0,34,64,45,0,81,71,37,0,4,0,14,49,73,14,44,47,35,7,5,0,34,64,45,0,81,71,37,0,4,0,33,133,134,139,106,144,39,11,42,0,3,121,210,90,201,117,64,22,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,150,78,93,241,133,39,31,31,0,83,76,120,43,362,98,106,0,19,0,37,124,33,39,79,48,29,0,0,0,75,108,81,6,48,16,31,11,0,0,798,1736,1531,1502,2922,3418,3480,2037,1004,279,801,1466,1839,1487,3305,3407,3817,2505,1253,723,114,241,273,183,485,297,113,54,43,16,151,247,190,143,494,275,177,53,19,0,17514,16056,33570,5173,6714,6617,7161,7421,7905,299,253,552,161,132,125,118,72,16,299,253,552,161,132,125,118,72,16,788,742,1530,290,573,307,261,103,99,0,0,0,0,0,0,0,0,0,801,763,1564,315,334,603,231,145,81,345,360,705,344,159,127,64,60,11,16786,15227,32013,4801,6359,6227,6825,7297,7801,1572,1706,3278,753,789,979,572,290,185,38404,35360,73764,11998,15192,15110,15350,15460,16114
"83","55085","Assembly District 85 (2018), Wisconsin",605,1118,1593,1564,3213,3057,3890,2468,1268,512,476,1336,1504,1553,2957,3438,3767,2738,1700,871,9,69,3,16,26,43,31,0,0,15,20,11,2,1,22,20,4,0,0,0,9,69,3,16,26,43,31,0,0,15,20,11,2,1,22,20,4,0,0,0,89,266,328,275,286,217,149,91,12,0,60,265,198,207,334,186,243,36,42,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,62,35,0,34,29,9,0,0,0,3,0,70,38,0,4,3,0,0,0,85,32,31,15,116,35,28,2,0,0,14,103,47,25,22,43,5,5,0,0,574,1103,1566,1534,3137,3013,3861,2450,1268,512,473,1327,1455,1502,2845,3402,3745,2738,1700,871,31,77,68,30,129,67,42,18,0,0,3,44,119,89,185,41,27,0,0,0,16573,15398,31971,3535,6214,6170,6495,7657,9557,76,181,257,109,22,48,63,35,15,76,181,257,109,22,48,63,35,15,1337,1564,2901,680,1008,620,403,392,190,22,0,22,0,0,0,0,0,22,115,163,278,68,143,34,33,12,0,259,316,575,234,118,138,78,33,7,16313,15157,31470,3477,6057,5982,6415,7606,9539,481,420,901,155,306,314,108,69,18,35252,33380,68632,8367,13890,13354,13658,15839,19363
"84","55063","Assembly District 63 (2018), Wisconsin",626,1479,1590,1332,3371,3958,3730,2643,1159,589,444,1462,1558,1558,2997,4133,4035,3103,1863,886,28,156,244,192,246,248,134,36,37,7,2,117,84,148,145,59,89,78,38,33,28,156,244,192,246,248,134,36,37,7,2,117,84,148,145,59,89,78,38,33,23,68,40,61,67,74,49,12,0,0,0,41,60,118,47,74,11,19,14,14,0,0,0,0,0,0,13,0,0,0,0,0,0,0,9,53,0,0,0,0,11,19,67,82,77,11,4,10,0,0,22,0,62,11,7,18,25,7,0,0,60,76,15,8,19,56,1,12,17,0,31,84,57,68,9,0,17,13,16,0,556,1315,1486,1259,3102,3756,3540,2586,1159,583,426,1286,1425,1350,2738,3877,3932,3086,1852,886,111,183,176,155,360,236,218,67,17,6,40,176,222,235,293,296,148,24,11,0,18004,16747,34751,4011,6038,6368,8091,7765,10243,704,1194,1898,303,668,391,307,223,229,704,1194,1898,303,668,391,307,223,229,387,345,732,132,279,114,148,60,59,62,0,62,0,0,9,53,13,0,127,277,404,52,222,84,29,29,17,278,263,541,251,148,28,56,18,58,16926,15802,32728,3583,5520,5840,7633,7472,10152,1297,1311,2608,510,788,653,532,366,125,38489,37133,75622,9145,14331,13878,17156,16169,21112
"85","55068","Assembly District 68 (2018), Wisconsin",601,1789,1612,1904,3634,4040,4034,2728,1483,432,405,1253,1273,1772,3157,3562,3881,2774,1379,658,8,34,25,74,165,107,43,2,0,0,11,0,0,65,16,6,11,2,0,0,8,34,25,74,165,107,43,2,0,0,11,0,0,65,16,6,11,2,0,0,16,2,31,71,40,13,62,13,0,0,0,2,47,86,44,45,68,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,24,27,6,0,0,0,0,0,23,2,8,0,5,0,0,0,6,107,57,28,106,88,49,16,6,0,4,16,25,30,44,28,24,16,5,0,585,1770,1532,1832,3526,4015,4025,2727,1483,432,378,1225,1242,1741,3057,3549,3873,2756,1379,658,16,57,104,84,138,66,15,1,0,0,38,28,54,33,111,15,13,18,0,0,16233,18223,34456,4048,6561,6791,7602,7915,9454,100,415,515,53,164,181,113,54,4,100,415,515,53,164,181,113,54,4,226,186,412,20,235,84,58,130,15,0,1,1,1,0,0,0,0,0,33,59,92,0,33,32,27,11,0,168,414,582,133,140,150,116,73,43,15985,17902,33887,3958,6347,6583,7564,7898,9435,297,466,763,139,275,249,81,28,19,33142,38081,71223,8405,13919,14251,15674,16163,18974
"86","55024","Assembly District 24 (2018), Wisconsin",416,1175,1178,1435,2828,3124,4047,2298,1242,544,303,938,1147,1472,2609,3440,4106,2792,1633,1004,58,130,228,207,283,231,276,341,200,51,33,75,226,127,447,403,376,513,299,74,58,130,228,207,283,231,276,341,200,51,33,75,226,127,447,403,376,513,299,74,40,138,52,32,255,255,60,42,4,23,38,118,73,30,216,265,87,49,45,5,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,41,89,29,0,0,0,18,38,11,82,0,25,78,0,0,0,0,84,8,3,76,29,28,74,21,0,0,0,56,29,72,70,69,29,35,5,0,407,1108,1121,1361,2711,3096,3914,2216,1242,544,291,831,1094,1428,2514,3329,4004,2783,1633,1004,9,67,60,115,206,73,135,94,0,18,50,118,135,44,136,183,102,9,0,0,15338,14240,29578,2832,5232,5437,6564,8153,9513,2197,1729,3926,296,788,730,634,652,1478,2197,1729,3926,296,788,730,634,652,1478,839,841,1680,334,187,471,520,147,168,0,12,12,0,0,0,0,0,12,234,177,411,49,123,114,107,0,18,336,249,585,148,180,99,97,103,61,14907,13806,28713,2637,5004,5225,6425,7918,9422,675,642,1317,244,354,342,256,237,121,36723,33425,70148,6836,12656,13148,15237,17862,22271
"87","55046","Assembly District 46 (2018), Wisconsin",365,1429,1737,1838,3762,3834,3569,2447,915,473,432,1294,1486,2009,3919,4430,3691,2715,1345,815,78,93,55,114,396,139,81,10,0,9,13,154,177,0,319,46,71,17,49,0,78,93,55,114,396,139,81,10,0,9,13,154,177,0,319,46,71,17,49,0,0,53,91,124,178,241,42,122,17,0,31,180,97,146,302,220,30,53,0,5,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,33,0,30,33,18,0,0,0,0,0,18,16,0,40,40,0,0,0,18,75,12,33,66,14,21,0,0,0,30,37,54,50,119,0,3,0,0,0,365,1339,1671,1715,3464,3698,3506,2421,911,473,420,1247,1447,1819,3874,4339,3665,2635,1333,815,0,90,99,123,328,169,81,26,4,0,12,53,57,206,87,115,80,80,12,0,18445,16800,35245,3520,7070,7681,8264,7260,8710,775,894,1669,338,346,715,185,152,85,775,894,1669,338,346,715,185,152,85,1034,826,1860,264,458,480,461,72,197,4,11,15,0,8,0,3,7,4,74,96,170,0,67,30,73,58,0,290,218,508,160,149,185,14,24,0,17929,16057,33986,3371,6652,7338,8037,7171,8588,622,839,1461,155,485,415,284,161,122,39948,36635,76583,8146,15581,17559,17506,15057,17791
"88","55017","Assembly District 17 (2018), Wisconsin",82,264,475,552,951,786,984,866,183,104,97,170,391,620,1045,1174,1179,886,363,326,579,1459,1306,895,1831,2223,1819,882,292,50,513,1543,1586,1552,3007,2933,2737,1289,422,114,579,1459,1306,895,1831,2223,1819,882,292,50,513,1543,1586,1552,3007,2933,2737,1289,422,114,46,102,127,94,82,51,69,29,0,0,16,65,203,95,104,98,95,17,18,47,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,13,33,0,8,148,115,28,7,0,0,9,123,19,7,160,88,39,0,0,0,51,58,96,100,37,14,0,0,0,0,126,79,49,28,160,104,32,26,0,7,82,232,371,517,901,767,939,848,162,104,93,126,348,601,976,1124,1143,822,345,315,52,101,120,70,215,130,76,25,21,0,78,227,53,74,262,144,80,76,18,11,5072,4263,9335,613,2038,1996,1960,2163,2728,12959,9517,22476,4094,5339,4838,5156,4556,3049,12959,9517,22476,4094,5339,4838,5156,4556,3049,663,531,1194,229,519,186,149,164,111,6,7,13,0,6,0,7,0,0,406,324,730,178,34,308,203,67,7,579,356,935,314,273,197,118,32,33,4750,3984,8734,533,1837,1877,1891,2082,2596,943,734,1677,458,317,477,274,156,151,38337,29233,67570,10513,15702,14717,14914,13776,11724
"89","55075","Assembly District 75 (2018), Wisconsin",487,1361,1383,1431,3034,3515,4331,3524,1558,603,454,1357,1255,1471,2784,3353,4323,3513,2074,917,65,2,6,0,57,43,49,14,12,0,0,32,112,10,0,95,24,6,0,0,65,2,6,0,57,43,49,14,12,0,0,32,112,10,0,95,24,6,0,0,0,26,0,0,19,11,9,0,8,0,22,7,13,24,45,29,14,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,56,118,5,10,0,0,0,0,12,4,73,0,7,8,0,0,0,0,6,21,31,22,27,8,20,8,0,3,4,36,23,54,39,19,9,0,0,486,1361,1379,1390,2957,3503,4299,3523,1543,596,452,1308,1242,1414,2758,3347,4280,3501,2068,915,1,0,7,97,195,28,41,1,15,7,2,84,19,130,29,13,51,12,6,2,17178,16896,34074,3659,5540,5818,6868,8654,12189,255,199,454,99,128,57,138,73,32,255,199,454,99,128,57,138,73,32,169,64,233,55,37,64,40,23,37,0,0,0,0,0,0,0,0,0,96,184,280,14,136,118,12,18,0,168,135,303,13,111,76,66,27,37,17005,16738,33743,3607,5425,5715,6850,8579,12146,297,351,648,87,253,224,41,92,43,35423,34766,70189,7633,11758,12129,14153,17539,24516
"90","55056","Assembly District 56 (2018), Wisconsin",489,1184,1365,1701,3671,4224,4067,2855,1382,470,479,1242,1428,1926,3649,4262,4471,2939,1645,770,0,13,78,43,156,66,11,0,0,0,12,65,0,0,47,39,22,0,0,0,0,13,78,43,156,66,11,0,0,0,12,65,0,0,47,39,22,0,0,0,25,176,183,137,272,165,17,43,47,0,45,65,175,230,190,222,75,108,56,9,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,14,0,0,0,0,0,0,38,20,51,16,31,0,0,0,0,64,0,12,77,0,0,0,0,3,21,13,12,0,25,46,12,8,0,0,57,10,13,2,41,31,33,3,0,5,489,1149,1351,1638,3607,4187,4047,2845,1382,470,448,1187,1376,1839,3567,4201,4471,2930,1621,770,0,35,53,83,115,66,51,26,0,0,31,121,58,99,159,61,0,18,24,0,18340,17341,35681,3394,6420,7320,8486,8538,10061,163,356,519,90,121,203,105,33,0,163,356,519,90,121,203,105,33,0,1100,1048,2148,311,725,462,387,92,263,37,0,37,23,0,0,14,0,0,156,125,281,64,70,128,16,31,3,162,125,287,101,27,66,77,45,16,17939,17118,35057,3273,6204,7174,8388,8518,10018,571,378,949,187,293,274,127,51,68,38631,36847,75478,7533,13981,15830,17705,17341,20429
"91","55031","Assembly District 31 (2018), Wisconsin",507,1395,1376,1206,3386,3735,4059,2865,1469,410,424,1406,1211,1488,3132,3877,3806,3331,1491,810,18,67,67,59,74,96,26,44,0,0,0,7,40,94,0,108,46,69,0,0,18,67,67,59,74,96,26,44,0,0,0,7,40,94,0,108,46,69,0,0,5,42,11,13,33,47,26,0,10,0,5,0,41,41,58,74,48,78,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,26,41,68,262,133,24,13,0,0,63,110,41,85,192,120,10,72,16,8,28,112,12,11,7,4,4,27,10,15,60,41,36,19,65,20,19,20,11,0,434,1234,1270,1097,3098,3529,3911,2813,1469,410,373,1259,1162,1363,3008,3690,3673,3317,1479,810,141,196,154,187,554,339,176,88,8,0,114,276,90,218,349,320,162,90,36,8,17170,16349,33519,3732,5281,6518,7612,7865,10376,318,425,743,92,260,74,204,72,113,318,425,743,92,260,74,204,72,113,313,161,474,52,106,91,121,74,104,0,0,0,0,0,0,0,0,0,707,589,1296,245,235,454,253,34,109,272,226,498,241,78,72,24,23,83,16461,15354,31815,3300,4892,6106,7219,7584,10298,1501,1667,3168,727,649,903,659,338,230,37060,35196,72256,8481,11761,14292,16296,16062,21426
"92","55094","Assembly District 94 (2018), Wisconsin",404,1523,1341,1496,3135,3879,4049,2982,1251,472,424,1147,1499,1627,3492,3880,4299,3146,1440,835,15,76,0,0,55,31,0,0,0,0,59,6,5,23,8,0,27,14,0,0,15,76,0,0,55,31,0,0,0,0,59,6,5,23,8,0,27,14,0,0,42,163,109,104,261,129,49,0,0,40,0,109,141,253,145,130,53,52,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,16,0,0,57,10,0,74,0,0,26,7,57,17,15,18,0,0,0,0,23,25,0,26,9,3,27,0,0,0,29,95,38,79,71,15,13,2,0,0,401,1495,1307,1486,3100,3839,4049,2962,1251,472,424,1147,1492,1627,3430,3862,4279,3146,1440,835,3,28,34,10,99,53,0,94,0,0,14,7,64,17,82,36,20,0,0,0,17490,16483,33973,3498,5963,6627,7759,8348,10126,115,177,292,156,28,63,31,27,14,115,177,292,156,28,63,31,27,14,854,848,1702,314,607,406,259,102,116,3,0,3,0,0,0,3,0,0,140,157,297,49,74,72,28,0,74,329,86,415,172,143,80,18,40,2,17403,16313,33716,3467,5912,6530,7701,8328,10106,220,321,541,52,125,181,89,20,94,36669,34562,71231,7864,12880,14022,15919,16892,20546
"93","55087","Assembly District 87 (2018), Wisconsin",546,1284,1167,1235,2777,3481,4591,3351,1683,515,434,1087,1066,1202,2631,3301,4320,3166,1900,833,0,7,7,13,24,19,9,4,0,0,2,0,0,0,3,6,27,0,9,0,0,7,7,13,24,19,9,4,0,0,2,0,0,0,3,6,27,0,9,0,0,0,0,8,48,28,0,4,0,0,0,4,0,5,7,17,37,4,0,0,0,0,0,0,0,7,15,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,19,5,7,20,1,0,0,0,0,6,0,21,34,0,2,0,0,0,13,100,13,45,58,49,79,63,30,0,37,41,31,32,34,47,38,25,15,2,516,1219,1149,1222,2753,3465,4554,3349,1675,510,427,1068,1051,1181,2596,3262,4295,3145,1890,824,30,82,45,28,61,41,38,2,8,5,8,25,15,42,92,54,41,21,10,9,15620,16039,31659,3351,4670,5408,6782,8911,11448,20,74,94,9,20,27,25,36,13,20,74,94,9,20,27,25,36,13,37,88,125,4,13,55,45,37,8,3,7,10,0,0,0,10,15,0,61,59,120,14,45,41,20,3,0,264,371,635,191,121,92,96,117,135,15444,15858,31302,3230,4603,5349,6727,8849,11393,276,302,578,145,130,153,95,79,55,31745,32872,64617,6953,9622,11152,13825,18083,23065
"94","55043","Assembly District 43 (2018), Wisconsin",1941,3701,1232,1473,2919,3421,3677,2413,1309,323,1604,3252,1044,1379,2761,3530,3907,2598,1380,728,77,141,36,50,66,112,7,17,2,0,173,150,17,5,171,75,1,0,0,0,77,141,36,50,66,112,7,17,2,0,173,150,17,5,171,75,1,0,0,0,5,53,0,11,33,49,20,0,0,0,37,54,29,43,47,63,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,30,3,0,0,0,66,42,26,71,98,54,73,28,0,0,44,69,30,9,102,42,41,0,0,0,103,158,22,79,47,42,27,1,0,2,76,41,25,5,24,7,1,1,0,0,1853,3474,1123,1392,2802,3349,3631,2401,1309,323,1531,3032,958,1353,2554,3429,3902,2592,1377,728,166,341,135,179,218,126,118,40,0,0,134,301,133,35,314,176,46,6,3,0,18276,18732,37008,10498,5128,5680,6951,7584,8751,591,501,1092,541,108,237,187,8,19,591,501,1092,541,108,237,187,8,19,275,151,426,149,83,80,112,41,2,85,0,85,55,0,0,30,3,0,296,385,681,221,136,200,96,114,28,179,454,633,378,131,71,49,28,4,17554,18026,35580,9890,4826,5356,6778,7533,8730,1102,1205,2307,942,482,532,302,164,49,38949,39955,78904,23215,11002,12393,14692,15483,17602
"95","55069","Assembly District 69 (2018), Wisconsin",524,1570,1505,1474,3141,3526,4018,2559,1225,551,670,1430,1445,1354,3017,3501,3915,2612,1665,1139,1,26,3,6,11,33,15,1,0,0,0,8,3,0,20,62,16,7,0,0,1,26,3,6,11,33,15,1,0,0,0,8,3,0,20,62,16,7,0,0,14,18,5,29,66,37,40,3,19,0,0,7,48,95,44,63,61,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,14,103,74,22,13,1,0,0,0,16,30,19,58,14,3,0,0,0,10,4,24,20,28,24,3,18,0,1,9,13,11,1,67,16,54,38,2,7,510,1509,1371,1388,2976,3460,3970,2545,1225,551,667,1339,1405,1301,2913,3447,3854,2559,1665,1139,23,66,157,186,239,102,61,30,0,0,3,120,70,63,174,82,69,53,0,0,16833,16075,32908,4194,5778,6158,7027,7933,9751,100,81,181,35,12,31,95,31,8,100,81,181,35,12,31,95,31,8,278,191,469,39,177,110,100,101,43,0,0,0,0,0,0,0,0,0,137,242,379,44,166,132,36,16,1,164,129,293,36,56,95,40,57,66,16435,15535,31970,4025,5465,5889,6907,7824,9684,565,803,1368,212,476,413,184,130,83,34612,33137,67749,8620,12142,12859,14484,16123,19644
