"","GEOID","full_geoid","male_white_age18to19","male_white_age20to24","male_white_age25to29","male_white_age30to34","male_white_age35to44","male_white_age45to54","male_white_age55to64","male_white_age65to74","male_white_age75to84","male_white_age85over","female_white_age18to19","female_white_age20to24","female_white_age25to29","female_white_age30to34","female_white_age35to44","female_white_age45to54","female_white_age55to64","female_white_age65to74","female_white_age75to84","female_white_age85over","male_black_age18to19","male_black_age20to24","male_black_age25to29","male_black_age30to34","male_black_age35to44","male_black_age45to54","male_black_age55to64","male_black_age65to74","male_black_age75to84","male_black_age85over","female_black_age18to19","female_black_age20to24","female_black_age25to29","female_black_age30to34","female_black_age35to44","female_black_age45to54","female_black_age55to64","female_black_age65to74","female_black_age75to84","female_black_age85over","male_aian_age18to19","male_aian_age20to24","male_aian_age25to29","male_aian_age30to34","male_aian_age35to44","male_aian_age45to54","male_aian_age55to64","male_aian_age65to74","male_aian_age75to84","male_aian_age85over","female_aian_age18to19","female_aian_age20to24","female_aian_age25to29","female_aian_age30to34","female_aian_age35to44","female_aian_age45to54","female_aian_age55to64","female_aian_age65to74","female_aian_age75to84","female_aian_age85over","male_asian_age18to19","male_asian_age20to24","male_asian_age25to29","male_asian_age30to34","male_asian_age35to44","male_asian_age45to54","male_asian_age55to64","male_asian_age65to74","male_asian_age75to84","male_asian_age85over","female_asian_age18to19","female_asian_age20to24","female_asian_age25to29","female_asian_age30to34","female_asian_age35to44","female_asian_age45to54","female_asian_age55to64","female_asian_age65to74","female_asian_age75to84","female_asian_age85over","male_nhpi_age18to19","male_nhpi_age20to24","male_nhpi_age25to29","male_nhpi_age30to34","male_nhpi_age35to44","male_nhpi_age45to54","male_nhpi_age55to64","male_nhpi_age65to74","male_nhpi_age75to84","male_nhpi_age85over","female_nhpi_age18to19","female_nhpi_age20to24","female_nhpi_age25to29","female_nhpi_age30to34","female_nhpi_age35to44","female_nhpi_age45to54","female_nhpi_age55to64","female_nhpi_age65to74","female_nhpi_age75to84","female_nhpi_age85over","male_other_age18to19","male_other_age20to24","male_other_age25to29","male_other_age30to34","male_other_age35to44","male_other_age45to54","male_other_age55to64","male_other_age65to74","male_other_age75to84","male_other_age85over","female_other_age18to19","female_other_age20to24","female_other_age25to29","female_other_age30to34","female_other_age35to44","female_other_age45to54","female_other_age55to64","female_other_age65to74","female_other_age75to84","female_other_age85over","male_mixed_age18to19","male_mixed_age20to24","male_mixed_age25to29","male_mixed_age30to34","male_mixed_age35to44","male_mixed_age45to54","male_mixed_age55to64","male_mixed_age65to74","male_mixed_age75to84","male_mixed_age85over","female_mixed_age18to19","female_mixed_age20to24","female_mixed_age25to29","female_mixed_age30to34","female_mixed_age35to44","female_mixed_age45to54","female_mixed_age55to64","female_mixed_age65to74","female_mixed_age75to84","female_mixed_age85over","male_w_nothisp_age18to19","male_w_nothisp_age20to24","male_w_nothisp_age25to29","male_w_nothisp_age30to34","male_w_nothisp_age35to44","male_w_nothisp_age45to54","male_w_nothisp_age55to64","male_w_nothisp_age65to74","male_w_nothisp_age75to84","male_w_nothisp_age85over","female_w_nothisp_age18to19","female_w_nothisp_age20to24","female_w_nothisp_age25to29","female_w_nothisp_age30to34","female_w_nothisp_age35to44","female_w_nothisp_age45to54","female_w_nothisp_age55to64","female_w_nothisp_age65to74","female_w_nothisp_age75to84","female_w_nothisp_age85over","male_hisp_age18to19","male_hisp_age20to24","male_hisp_age25to29","male_hisp_age30to34","male_hisp_age35to44","male_hisp_age45to54","male_hisp_age55to64","male_hisp_age65to74","male_hisp_age75to84","male_hisp_age85over","female_hisp_age18to19","female_hisp_age20to24","female_hisp_age25to29","female_hisp_age30to34","female_hisp_age35to44","female_hisp_age45to54","female_hisp_age55to64","female_hisp_age65to74","female_hisp_age75to84","female_hisp_age85over","BLACK_FEMALE","BLACK_MALE","BLACK_TOTAL","BLACK_18_to_24","BLACK_25_to_34","BLACK_35_to_44","BLACK_45_to_54","BLACK_55_to_64","BLACK_65_over","HISP_FEMALE","HISP_MALE","HISP_TOTAL","HISP_18_to_24","HISP_25_to_34","HISP_35_to_44","HISP_45_to_54","HISP_55_to_64","HISP_65_over","UNDERREP_FEMALE","UNDERREP_MALE","UNDERREP_TOTAL","UNDERREP_18_to_24","UNDERREP_25_to_34","UNDERREP_35_to_44","UNDERREP_45_to_54","UNDERREP_55_to_64","UNDERREP_65_over"
"411","53809","ZCTA5 53809",198,134,150,120,217,241,266,173,95,40,117,85,147,104,235,214,253,219,117,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,134,148,117,217,236,266,173,95,40,117,85,147,99,231,208,253,219,117,32,0,0,7,3,0,5,0,0,0,0,0,0,0,5,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,30,0,15,4,11,0,0,15,15,30,0,15,4,11,0,0
"412","53576","ZCTA5 53576",21,84,81,52,159,154,184,100,33,14,31,70,55,69,104,167,128,110,58,10,0,0,0,2,3,4,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,3,4,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,4,0,1,0,0,18,84,81,52,142,150,176,100,33,14,31,70,52,69,94,167,128,110,58,10,3,0,0,0,17,4,8,0,0,0,0,0,3,0,10,4,0,0,0,0,0,12,12,0,2,3,4,3,3,17,24,41,3,3,27,8,8,0,17,36,53,3,5,30,12,11,3
"413","53575","ZCTA5 53575",92,475,283,431,1130,1188,1144,641,297,39,137,276,227,402,1076,1096,1384,852,286,93,0,56,13,13,119,163,55,13,0,0,127,0,38,10,107,0,0,0,0,0,0,56,13,13,119,163,55,13,0,0,127,0,38,10,107,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,35,0,0,0,0,0,0,3,0,0,17,2,0,0,0,0,23,9,0,0,37,40,35,0,0,0,0,0,0,0,18,1,11,1,0,0,92,474,227,427,1111,1176,1137,640,297,39,137,276,204,402,1072,1096,1384,852,286,93,1,1,60,4,41,12,7,1,0,0,9,3,23,0,21,2,0,0,0,0,282,377,659,183,74,226,163,55,13,58,120,178,14,87,62,14,7,1,340,497,837,197,161,288,177,62,14
"414","53577","ZCTA5 53577",9,43,28,42,107,68,121,53,33,10,16,44,30,38,82,73,99,63,46,43,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,43,28,42,101,68,119,53,33,10,10,39,30,38,79,73,99,61,46,43,0,0,0,0,6,0,2,0,0,0,6,5,0,0,3,0,0,2,0,0,0,2,2,2,0,0,0,0,0,16,6,22,11,0,9,0,2,2,16,8,24,13,0,9,0,2,2
"415","53182","ZCTA5 53182",110,161,271,177,523,596,780,438,217,164,92,310,316,276,615,782,629,553,341,92,0,0,0,56,11,5,12,9,0,7,2,9,0,61,14,6,7,0,11,0,0,0,0,56,11,5,12,9,0,7,2,9,0,61,14,6,7,0,11,0,0,0,4,0,0,3,7,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,12,0,0,0,23,0,0,0,0,8,0,8,0,110,161,271,177,523,587,731,435,217,158,81,277,301,247,559,750,622,553,341,92,0,0,0,0,0,20,77,3,0,6,21,33,15,29,56,32,7,0,0,0,103,88,191,11,117,25,11,19,27,186,29,215,54,44,56,52,84,9,289,117,406,65,161,81,63,103,36
"416","53183","ZCTA5 53183",25,65,69,42,193,214,220,172,50,8,29,84,52,110,122,229,215,183,53,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,25,65,69,42,193,199,220,172,50,8,29,84,52,106,122,229,215,176,53,5,0,0,0,0,8,15,0,0,0,0,0,0,0,4,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,17,23,40,0,4,14,15,0,7,17,23,40,0,4,14,15,0,7
"417","53188","ZCTA5 53188",369,1045,1011,1144,2081,2003,2405,1514,609,182,315,1212,1106,1056,1971,2128,2700,1764,953,658,9,67,61,51,152,83,9,0,7,0,119,0,7,22,129,36,34,9,14,0,9,67,61,51,152,83,9,0,7,0,119,0,7,22,129,36,34,9,14,0,0,0,8,23,98,26,0,32,11,0,0,32,45,36,124,0,25,0,14,0,0,24,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,25,72,31,20,44,23,0,4,0,0,35,47,0,11,43,39,20,0,0,0,53,0,8,8,0,7,3,0,0,21,10,33,0,0,23,27,10,0,0,312,968,916,1028,1725,1900,2301,1481,602,182,278,1089,1017,861,1732,2017,2654,1723,921,657,57,113,167,147,376,147,127,33,11,0,37,168,154,218,250,164,85,61,32,1,336,430,766,195,141,281,119,43,30,1085,1051,2136,375,686,626,311,212,138,1421,1481,2902,570,827,907,430,255,168
"418","53204","ZCTA5 53204",209,486,733,636,1072,1017,855,489,242,60,230,455,782,769,1062,1011,779,622,198,117,47,253,293,142,293,248,230,34,27,0,84,295,177,139,253,177,140,63,22,11,47,253,293,142,293,248,230,34,27,0,84,295,177,139,253,177,140,63,22,11,2,18,36,10,47,15,30,3,0,0,8,24,11,40,11,46,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,444,700,615,1331,948,454,206,53,53,203,732,621,516,1228,1016,286,177,57,23,16,19,35,33,36,23,49,9,0,0,10,22,16,76,55,27,38,12,0,0,32,145,533,281,480,475,412,303,113,48,32,166,392,373,418,583,444,318,130,88,523,818,939,1032,1954,1510,955,401,182,65,393,1079,1017,955,1889,1468,659,498,125,52,1221,1337,2558,679,751,546,425,370,157,7476,7424,14900,2813,3943,3843,2978,1614,1323,8697,8761,17458,3492,4694,4389,3403,1984,1480
"419","53206","ZCTA5 53206",1,0,1,19,54,36,57,11,8,11,4,28,8,38,34,26,21,8,1,1,258,566,691,638,1021,1096,1266,613,224,127,260,791,896,882,1406,1130,1454,685,432,207,258,566,691,638,1021,1096,1266,613,224,127,260,791,896,882,1406,1130,1454,685,432,207,9,32,0,1,2,23,0,0,0,0,0,0,0,14,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,0,0,0,0,0,0,0,0,0,0,0,6,10,5,0,0,18,22,25,20,54,26,0,12,0,0,0,16,16,5,23,16,11,0,4,0,0,0,1,0,53,36,44,11,8,11,4,4,8,22,22,21,21,8,1,1,1,22,19,28,15,9,13,0,7,0,3,33,16,21,15,16,14,11,5,0,6689,5234,11923,1875,3107,2427,2226,2720,2288,120,101,221,59,84,30,25,27,23,6809,5335,12144,1934,3191,2457,2251,2747,2311
"420","53214","ZCTA5 53214",210,605,1466,1232,2081,1719,2104,1269,326,202,244,486,1168,1531,1734,1581,2140,1348,626,534,14,179,126,231,272,197,73,38,0,1,33,209,120,146,201,113,150,93,14,9,14,179,126,231,272,197,73,38,0,1,33,209,120,146,201,113,150,93,14,9,6,10,77,73,65,0,65,0,44,0,13,21,51,61,48,39,56,34,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,51,116,145,88,39,7,0,0,116,64,86,284,120,73,90,0,20,0,8,23,104,81,95,25,38,9,0,0,11,57,74,10,49,90,25,0,0,8,186,441,1247,1045,1807,1537,2016,1173,296,200,153,273,1026,1258,1498,1425,1972,1279,626,514,33,231,273,364,461,283,135,103,30,2,207,345,249,574,386,231,270,92,20,20,938,1058,1996,435,623,473,310,223,155,2124,1780,3904,816,1460,847,514,405,267,3062,2838,5900,1251,2083,1320,824,628,422
"421","54826","ZCTA5 54826",4,20,8,14,45,55,72,73,30,10,7,13,13,17,23,35,70,74,24,13,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,20,8,14,45,55,72,73,30,10,7,13,13,17,23,35,70,74,24,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,2,0,2
"422","54837","ZCTA5 54837",42,92,95,95,192,226,386,298,112,28,18,71,68,86,158,236,350,194,104,99,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,2,0,2,4,0,0,35,88,95,85,184,226,386,298,112,28,18,66,66,86,158,230,350,194,104,99,7,4,0,10,8,0,0,0,0,0,3,5,16,0,0,6,0,1,5,0,5,4,9,4,0,0,0,0,5,36,29,65,19,26,8,6,0,6,41,33,74,23,26,8,6,0,11
"423","54841","ZCTA5 54841",2,1,10,11,21,23,19,10,6,4,1,7,10,7,19,20,6,15,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,10,11,21,23,19,10,6,4,1,7,10,7,12,20,6,15,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,7,0,0,1,8,0,8,0,0,7,0,0,1
"424","54853","ZCTA5 54853",39,56,61,100,226,238,357,302,134,41,14,64,68,127,191,267,362,263,148,71,0,0,0,1,3,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,11,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,23,0,4,2,0,0,0,4,0,0,0,9,0,2,0,0,39,56,61,96,226,231,357,302,134,41,14,64,68,96,191,260,360,263,148,71,0,0,0,4,0,13,0,0,0,0,0,0,0,31,6,7,2,0,0,0,3,6,9,0,4,3,2,0,0,44,17,61,0,35,6,20,2,0,47,23,70,0,39,9,22,2,0
"425","54855","ZCTA5 54855",16,12,8,15,61,44,32,51,17,2,21,6,7,21,50,47,45,32,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,16,12,8,15,61,44,32,51,17,2,21,6,7,21,50,47,45,32,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"426","54865","ZCTA5 54865",2,19,3,6,3,24,44,58,37,4,4,10,8,10,5,25,32,62,15,8,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,19,3,6,3,24,44,58,37,4,4,10,8,10,5,25,32,55,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,6,6,0,0,0,0,0,7,0,7,0,0,0,0,0,7,13,0,13,6,0,0,0,0,7
"427","53581","ZCTA5 53581",111,276,214,271,543,528,755,563,304,142,106,163,236,286,433,588,767,604,392,267,7,39,0,0,0,0,0,0,0,3,33,0,0,0,0,3,0,0,0,0,7,39,0,0,0,0,0,0,0,3,33,0,0,0,0,3,0,0,0,0,0,68,3,0,0,0,8,2,0,0,4,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,13,0,0,0,0,0,7,0,0,8,37,9,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,25,5,0,0,0,111,276,214,271,535,528,755,563,304,142,95,161,236,286,430,588,767,604,392,265,0,5,0,0,10,0,0,0,0,0,19,2,0,8,29,9,0,0,0,2,36,49,85,79,0,0,3,0,3,69,15,84,26,8,39,9,0,2,105,64,169,105,8,39,12,0,5
"428","53593","ZCTA5 53593",104,624,480,805,1544,1557,1381,797,254,84,81,565,435,784,1471,1946,1482,781,490,157,0,64,77,19,50,36,10,0,2,0,0,0,34,12,30,40,0,0,0,0,0,64,77,19,50,36,10,0,2,0,0,0,34,12,30,40,0,0,0,0,0,58,65,32,146,79,14,0,0,0,0,22,110,47,128,70,32,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,3,8,0,0,0,0,0,4,50,0,0,52,0,0,0,0,0,0,0,0,0,54,9,0,3,0,0,104,624,480,797,1541,1531,1381,797,254,84,81,565,396,784,1410,1928,1475,781,490,157,4,0,0,8,9,26,0,0,5,0,0,0,39,3,73,18,7,0,0,0,116,248,364,64,142,80,76,10,2,133,52,185,4,50,82,44,7,5,249,300,549,68,192,162,120,17,7
"429","53703","ZCTA5 53703",982,7008,2885,1107,1020,794,835,629,99,89,834,7180,2279,1058,766,526,712,396,169,181,29,70,98,24,59,61,92,38,0,0,39,92,78,93,48,1,23,6,0,6,29,70,98,24,59,61,92,38,0,0,39,92,78,93,48,1,23,6,0,6,116,720,164,15,32,51,0,0,0,6,68,802,166,42,72,24,8,0,33,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,18,62,80,57,9,0,0,0,0,0,0,47,21,0,0,0,0,0,0,18,112,125,21,41,0,39,0,0,0,17,218,71,23,38,9,6,7,10,0,930,6680,2763,1083,938,780,835,629,99,89,818,6766,2250,1037,764,454,686,396,169,181,66,372,241,99,159,14,21,0,0,0,16,414,111,55,2,72,26,0,0,0,363,379,742,230,293,107,62,115,50,670,951,1621,868,506,161,86,47,0,1033,1330,2363,1098,799,268,148,162,50
"430","53719","ZCTA5 53719",143,888,1645,1816,2144,1169,965,574,375,131,93,1003,1421,1455,1797,1209,1232,645,337,240,0,364,123,5,89,178,104,79,0,0,0,112,84,166,179,153,85,35,0,0,0,364,123,5,89,178,104,79,0,0,0,112,84,166,179,153,85,35,0,0,0,307,198,121,220,189,126,49,6,0,5,99,295,87,254,135,150,9,0,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,139,45,35,19,0,4,0,0,0,40,0,48,22,0,0,0,0,0,12,116,130,5,17,41,0,0,0,0,11,18,105,20,80,17,30,0,25,0,143,852,1540,1647,2000,1119,951,574,375,131,55,952,1281,1323,1640,1156,1206,645,330,240,0,121,244,211,179,69,14,4,0,0,49,91,140,185,179,70,26,0,7,0,729,838,1567,476,378,268,331,189,114,721,828,1549,261,780,358,139,40,11,1450,1666,3116,737,1158,626,470,229,125
"431","53801","ZCTA5 53801",10,34,22,10,46,67,66,71,40,9,7,9,16,17,32,56,73,60,18,18,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,8,34,22,10,43,67,66,71,40,9,7,9,16,17,30,56,73,60,18,18,2,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,3,3,0,0,0,0,0,2,5,7,2,0,5,0,0,0,2,8,10,5,0,5,0,0,0
"432","53803","ZCTA5 53803",28,14,34,28,66,82,81,73,39,3,7,18,22,37,76,81,87,92,34,12,0,0,0,0,10,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,14,34,28,66,82,81,73,39,3,7,18,22,37,76,81,87,88,34,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,13,10,23,0,0,23,0,0,0,4,0,4,0,0,0,0,0,4,17,10,27,0,0,23,0,0,4
"433","53805","ZCTA5 53805",27,109,180,123,342,368,343,237,128,61,99,59,117,119,276,250,419,254,151,91,9,27,38,13,107,74,18,0,0,0,0,0,0,0,0,0,6,0,0,0,9,27,38,13,107,74,18,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4,0,0,0,0,0,0,0,13,1,0,0,0,27,103,180,114,323,348,343,234,128,61,99,59,111,119,276,247,412,254,151,91,0,6,0,23,19,20,0,3,0,0,0,0,6,0,0,3,7,0,0,0,0,268,268,36,51,107,74,24,0,9,71,80,6,29,19,23,7,3,9,339,348,42,80,126,97,31,3
"434","53810","ZCTA5 53810",2,8,9,7,22,22,38,16,10,3,13,6,8,4,16,35,27,12,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,9,4,22,21,38,16,10,3,13,4,8,4,16,35,27,12,11,6,0,0,0,3,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,2,3,0,1,0,0,2,4,6,2,3,0,1,0,0
"435","53820","ZCTA5 53820",61,71,63,51,122,143,202,162,62,16,43,53,36,36,114,152,206,121,73,19,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,71,63,51,120,143,202,162,62,16,43,53,36,36,114,152,206,121,73,19,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6,0,0,0,0,0,0,2,2,0,0,2,0,0,0,6,2,8,6,0,2,0,0,0
"436","53930","ZCTA5 53930",0,38,43,26,71,130,96,52,41,7,16,48,15,42,84,98,83,43,40,11,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,4,3,0,0,0,0,0,32,43,26,68,120,90,52,41,7,16,45,15,39,84,94,77,43,40,11,0,10,0,0,18,10,6,0,0,0,0,3,0,3,0,4,6,0,0,0,1,5,6,0,3,2,1,0,0,10,38,48,13,3,18,14,12,0,11,43,54,13,6,20,15,12,0
"437","53931","ZCTA5 53931",7,8,22,12,6,19,15,13,3,0,0,6,7,8,2,15,12,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,8,22,12,6,19,15,13,3,0,0,6,7,8,2,15,12,6,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,3,3,3,0,0,0,0,0
