"","GEOID","full_geoid","male_white_total","male_white_less_hs","male_white_hs_grad","male_white_some_college","male_white_bs","female_white_total","female_white_less_hs","female_white_hs_grad","female_white_some_college","female_white_bs","male_black_total","male_black_less_hs","male_black_hs_grad","male_black_some_college","male_black_bs","female_black_total","female_black_less_hs","female_black_hs_grad","female_black_some_college","female_black_bs","male_aian_total","male_aian_less_hs","male_aian_hs_grad","male_aian_some_college","male_aian_bs","female_aian_total","female_aian_less_hs","female_aian_hs_grad","female_aian_some_college","female_aian_bs","male_asian_total","male_asian_less_hs","male_asian_hs_grad","male_asian_some_college","male_asian_bs","female_asian_total","female_asian_less_hs","female_asian_hs_grad","female_asian_some_college","female_asian_bs","male_nhpi_total","male_nhpi_less_hs","male_nhpi_hs_grad","male_nhpi_some_college","male_nhpi_bs","female_nhpi_total","female_nhpi_less_hs","female_nhpi_hs_grad","female_nhpi_some_college","female_nhpi_bs","male_other_total","male_other_less_hs","male_other_hs_grad","male_other_some_college","male_other_bs","female_other_total","female_other_less_hs","female_other_hs_grad","female_other_some_college","female_other_bs","male_mixed_total","male_mixed_less_hs","male_mixed_hs_grad","male_mixed_some_college","male_mixed_bs","female_mixed_total","female_mixed_less_hs","female_mixed_hs_grad","female_mixed_some_college","female_mixed_bs","male_w_nothisp_total","male_w_nothisp_less_hs","male_w_nothisp_hs_grad","male_w_nothisp_some_college","male_w_nothisp_bs","female_w_nothisp_total","female_w_nothisp_less_hs","female_w_nothisp_hs_grad","female_w_nothisp_some_college","female_w_nothisp_bs","male_hisp_total","male_hisp_less_hs","male_hisp_hs_grad","male_hisp_some_college","male_hisp_bs","female_hisp_total","female_hisp_less_hs","female_hisp_hs_grad","female_hisp_some_college","female_hisp_bs","BLACK_TOTAL","BLACK_FEMALE","BLACK_MALE","BLACK_LESS_HS_TOTAL","BLACK_HS_TOTAL","BLACK_SOME_COLLEGE_TOTAL","BLACK_COLLEGE_TOTAL","HISP_TOTAL","HISP_FEMALE","HISP_MALE","HISP_LESS_HS_TOTAL","HISP_HS_TOTAL","HISP_SOME_COLLEGE_TOTAL","HISP_COLLEGE_TOTAL","UNDERREP_TOTAL","UNDERREP_FEMALE_TOTAL","UNDERREP_MALE","UNDERREP_LESS_HS_TOTAL","UNDERREP_HS_TOTAL","UNDERREP_SOME_COLLEGE_TOTAL","UNDERREP_COLLEGE_TOTAL"
"52","53525","ZCTA5 53525",1164,91,523,401,149,1291,128,474,399,290,27,0,5,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,56,40,16,0,0,2,0,2,0,0,30,0,0,0,30,1144,84,520,395,145,1262,111,467,399,285,35,20,3,6,6,85,57,23,0,5,27,0,27,0,5,20,2,120,85,35,77,26,6,11,147,85,62,77,31,26,13
"53","53559","ZCTA5 53559",2012,289,773,572,378,2034,111,604,808,511,60,0,37,11,12,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,39,0,37,0,2,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,18,15,0,3,0,0,0,0,0,0,0,0,0,0,0,19,0,14,3,2,1732,143,652,559,378,1835,28,518,785,504,298,161,121,16,0,199,83,86,23,7,77,17,60,0,37,28,12,497,199,298,244,207,39,7,574,216,358,244,244,67,19
"54","53561","ZCTA5 53561",754,31,178,329,216,743,26,217,255,245,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,5,0,0,5,0,4,0,0,4,0,732,31,178,326,197,732,23,209,255,245,22,0,0,3,19,15,3,8,4,0,2,0,2,0,0,0,2,37,15,22,3,8,7,19,39,15,24,3,8,7,21
"55","53569","ZCTA5 53569",426,18,198,130,80,404,27,109,182,86,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,414,18,186,130,80,392,27,99,180,86,13,1,12,0,0,12,0,10,2,0,2,2,0,0,2,0,0,25,12,13,1,22,2,0,27,14,13,1,24,2,0
"56","53826","ZCTA5 53826",410,22,214,139,35,403,8,152,165,78,0,0,0,0,0,11,7,0,0,4,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,408,20,214,139,35,403,8,152,165,78,2,2,0,0,0,0,0,0,0,0,11,11,0,7,0,0,4,2,0,2,2,0,0,0,13,11,2,9,0,0,4
"57","53911","ZCTA5 53911",422,14,191,125,92,393,5,123,150,115,10,0,4,0,6,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,2,0,2,0,0,8,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,2,0,0,0,2,418,14,191,121,92,383,5,116,150,112,4,0,0,4,0,10,0,7,0,3,10,0,10,0,4,0,6,14,10,4,0,7,4,3,24,10,14,0,11,4,9
"58","53934","ZCTA5 53934",1648,282,674,505,187,1591,193,716,436,246,48,14,21,13,0,10,4,6,0,0,3,0,3,0,0,3,0,3,0,0,0,0,0,0,0,9,5,0,0,4,0,0,0,0,0,0,0,0,0,0,50,43,7,0,0,23,9,3,11,0,26,5,18,0,3,28,19,0,9,0,1615,275,654,499,187,1591,193,716,436,246,87,50,31,6,0,42,28,3,11,0,58,10,48,18,27,13,0,129,42,87,78,34,17,0,187,52,135,96,61,30,0
"59","53951","ZCTA5 53951",745,78,321,240,106,749,74,287,239,149,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,36,11,0,0,12,8,0,4,0,4,0,4,0,0,8,0,0,8,0,718,72,310,232,104,699,58,282,233,126,74,42,22,8,2,66,24,5,14,23,0,0,0,0,0,0,0,140,66,74,66,27,22,25,140,66,74,66,27,22,25
"60","53953","ZCTA5 53953",93,15,46,29,3,69,6,35,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,15,46,29,3,69,6,35,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"61","53956","ZCTA5 53956",1036,107,467,323,139,1057,110,399,384,164,0,0,0,0,0,3,0,0,3,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,23,0,0,9,0,9,0,0,2,0,0,2,0,11,0,4,0,7,1009,103,457,320,129,1024,107,381,374,162,50,4,33,3,10,45,3,27,13,2,3,3,0,0,0,3,0,95,45,50,7,60,16,12,98,48,50,7,60,19,12
"62","53959","ZCTA5 53959",4296,377,1727,1379,813,4571,371,1730,1361,1109,28,5,17,0,6,0,0,0,0,0,69,0,9,50,10,41,17,0,24,0,6,0,6,0,0,41,0,0,5,36,0,0,0,0,0,0,0,0,0,0,34,28,6,0,0,5,1,4,0,0,48,0,37,11,0,79,3,26,50,0,4163,346,1657,1347,813,4487,297,1730,1351,1109,182,59,85,32,6,108,75,4,29,0,28,0,28,5,17,0,6,290,108,182,134,89,61,6,318,108,210,139,106,61,12
"63","53963","ZCTA5 53963",4891,553,1936,1727,675,4425,366,1641,1572,846,504,170,205,113,16,1,0,1,0,0,77,4,22,42,9,7,0,0,4,3,88,0,82,0,6,63,0,56,0,7,0,0,0,0,0,0,0,0,0,0,75,13,36,4,22,0,0,0,0,0,70,1,27,27,15,17,0,6,11,0,4663,452,1868,1668,675,4292,290,1615,1541,846,320,114,121,63,22,138,76,26,36,0,505,1,504,170,206,113,16,458,138,320,190,147,99,22,963,139,824,360,353,212,38
"64","53001","ZCTA5 53001",697,79,306,204,108,707,36,282,261,128,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,2,0,3,0,1,0,1,0,0,6,0,0,0,6,683,78,293,204,108,694,36,279,251,128,15,1,14,0,0,18,2,3,13,0,0,0,0,0,0,0,0,33,18,15,3,17,13,0,33,18,15,3,17,13,0
"65","53005","ZCTA5 53005",6165,162,996,1718,3289,6438,277,1278,1312,3571,53,0,0,39,14,101,0,18,48,35,0,0,0,0,0,22,7,7,8,0,785,36,37,26,686,737,62,28,14,633,0,0,0,0,0,0,0,0,0,0,25,10,8,7,0,25,0,0,18,7,46,0,0,11,35,101,22,13,28,38,6011,142,934,1686,3249,6302,260,1272,1269,3501,179,30,70,39,40,178,17,6,61,94,154,101,53,0,18,87,49,357,178,179,47,76,100,134,511,279,232,47,94,187,183
"66","53012","ZCTA5 53012",6038,133,1230,1460,3215,6510,203,1394,1498,3415,33,2,0,9,22,12,0,0,0,12,17,0,0,0,17,31,0,10,21,0,58,0,12,30,16,139,0,12,106,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,43,28,0,5,13,10,62,0,0,19,43,5942,133,1211,1458,3140,6439,203,1390,1468,3378,96,0,19,2,75,114,0,4,30,80,45,12,33,2,0,9,34,210,114,96,0,23,32,155,255,126,129,2,23,41,189
"67","53014","ZCTA5 53014",2838,222,1145,992,479,2712,186,944,1021,561,1,0,1,0,0,3,0,0,3,0,5,3,0,2,0,10,0,0,10,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,3,0,26,5,3,0,0,0,3,2736,202,1133,930,471,2704,183,942,1021,558,102,20,12,62,8,8,3,2,0,3,4,3,1,0,1,3,0,110,8,102,23,14,62,11,114,11,103,23,15,65,11
"68","53711","ZCTA5 53711",13879,403,1282,2668,9526,15087,289,1637,3545,9616,1103,98,339,455,211,941,59,350,305,227,86,0,9,12,65,46,0,31,0,15,849,36,69,110,634,1081,82,85,140,774,9,0,0,9,0,0,0,0,0,0,449,134,197,47,71,320,33,182,95,10,417,97,0,45,275,292,105,66,28,93,13140,232,1178,2442,9288,14342,188,1457,3319,9378,1305,365,301,273,366,1132,183,362,339,248,2044,941,1103,157,689,760,438,2437,1132,1305,548,663,612,614,4481,2073,2408,705,1352,1372,1052
"69","53545","ZCTA5 53545",7709,664,2674,2485,1886,8261,488,2806,2702,2265,204,32,95,75,2,114,25,31,16,42,3,0,0,3,0,8,0,0,0,8,26,0,10,10,6,103,0,0,43,60,0,0,0,0,0,9,0,0,9,0,70,29,38,3,0,113,97,6,0,10,93,10,42,12,29,95,5,23,47,20,7442,563,2587,2414,1878,8098,461,2732,2646,2259,337,130,125,74,8,284,124,80,56,24,318,114,204,57,126,91,44,621,284,337,254,205,130,32,939,398,541,311,331,221,76
"70","53020","ZCTA5 53020",1435,86,580,406,363,1362,58,418,457,429,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,1432,86,580,405,361,1344,52,417,455,420,3,0,0,1,2,18,6,1,2,9,0,0,0,0,0,0,0,21,18,3,6,1,3,11,21,18,3,6,1,3,11
"71","53027","ZCTA5 53027",7722,558,2788,2491,1885,7739,506,2535,2600,2098,15,1,2,12,0,41,0,0,27,14,42,0,28,0,14,63,0,26,17,20,49,0,11,9,29,21,4,0,9,8,0,0,0,0,0,0,0,0,0,0,66,19,0,35,12,35,17,0,18,0,62,15,41,6,0,103,0,0,75,28,7593,551,2720,2451,1871,7595,457,2535,2524,2079,226,34,91,75,26,236,66,0,131,39,56,41,15,1,2,39,14,462,236,226,100,91,206,65,518,277,241,101,93,245,79
"72","53032","ZCTA5 53032",1559,154,749,413,243,1495,145,613,515,222,68,0,68,0,0,0,0,0,0,0,19,0,19,0,0,22,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,11,4,0,0,7,0,0,0,0,0,4,0,4,0,0,1542,137,749,413,243,1471,129,611,513,218,27,27,0,0,0,39,20,6,2,11,68,0,68,0,68,0,0,66,39,27,47,6,2,11,134,39,95,47,74,2,11
"73","53044","ZCTA5 53044",730,5,85,174,466,874,11,157,210,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,12,2,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,0,3,0,3,5,0,0,0,5,0,0,0,0,0,712,5,85,164,458,862,11,157,204,490,23,0,3,10,10,18,0,3,6,9,0,0,0,0,0,0,0,41,18,23,0,6,16,19,41,18,23,0,6,16,19
"74","53047","ZCTA5 53047",54,0,46,8,0,56,0,46,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,46,8,0,56,0,46,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"75","53065","ZCTA5 53065",790,52,316,275,147,774,33,306,256,179,0,0,0,0,0,9,5,0,4,0,3,0,3,0,0,3,0,0,3,0,7,0,0,0,7,18,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,783,52,309,275,147,764,33,303,255,173,7,0,7,0,0,10,0,3,1,6,9,9,0,5,0,4,0,17,10,7,0,10,1,6,26,19,7,5,10,5,6
"76","53069","ZCTA5 53069",250,0,37,107,106,235,15,44,29,147,19,0,0,19,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,37,107,106,235,15,44,29,147,0,0,0,0,0,0,0,0,0,0,19,0,19,0,0,19,0,0,0,0,0,0,0,0,19,0,19,0,0,19,0
"77","53072","ZCTA5 53072",8456,247,1763,2154,4292,9022,230,1949,2596,4247,97,0,15,40,42,103,0,14,23,66,11,0,11,0,0,23,0,5,10,8,297,14,17,17,249,228,0,11,49,168,9,9,0,0,0,0,0,0,0,0,16,10,6,0,0,19,0,9,10,0,75,0,0,27,48,145,5,7,38,95,8303,211,1746,2122,4224,8743,215,1895,2483,4150,195,46,28,53,68,362,20,63,152,127,200,103,97,0,29,63,108,557,362,195,66,91,205,195,757,465,292,66,120,268,303
"78","53078","ZCTA5 53078",730,51,350,184,145,575,33,186,250,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730,51,350,184,145,566,33,186,241,106,3,0,0,3,0,9,0,0,9,0,0,0,0,0,0,0,0,12,9,3,0,0,12,0,12,9,3,0,0,12,0
"79","53092","ZCTA5 53092",6731,113,826,1006,4786,7461,159,948,1817,4537,124,46,5,12,61,207,21,66,28,92,9,0,0,0,9,27,0,0,6,21,124,12,9,7,96,132,8,3,22,99,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,116,9,0,6,101,76,0,0,12,64,6589,113,755,1006,4715,7314,159,918,1798,4439,142,0,71,0,71,177,0,30,31,116,331,207,124,67,71,40,153,319,177,142,0,101,31,187,650,384,266,67,172,71,340
"80","53129","ZCTA5 53129",4394,219,868,1373,1934,4790,146,1097,1293,2254,50,0,29,0,21,110,0,14,61,35,0,0,0,0,0,31,0,12,0,19,434,0,152,93,189,283,44,28,53,158,4,0,0,4,0,0,0,0,0,0,92,0,0,0,92,95,0,0,33,62,77,0,0,25,52,25,0,0,19,6,4288,193,846,1353,1896,4718,126,1097,1293,2202,161,26,22,34,79,119,20,0,33,66,160,110,50,0,43,61,56,280,119,161,46,22,67,145,440,229,211,46,65,128,201
"81","53149","ZCTA5 53149",6712,262,1995,2295,2160,6867,85,1890,2333,2559,118,0,77,28,13,50,0,7,23,20,5,0,0,0,5,36,7,0,18,11,84,0,0,0,84,79,0,13,10,56,0,0,0,0,0,0,0,0,0,0,97,0,46,0,51,9,0,0,9,0,107,0,19,25,63,92,0,16,43,33,6631,252,1986,2258,2135,6758,78,1890,2287,2503,208,10,55,37,106,118,7,0,55,56,168,50,118,0,84,51,33,326,118,208,17,55,92,162,494,168,326,17,139,143,195
"82","53010","ZCTA5 53010",2691,256,1259,792,384,2627,149,985,990,503,23,4,4,15,0,4,0,0,0,4,3,0,0,3,0,3,0,3,0,0,0,0,0,0,0,27,8,0,0,19,0,0,0,0,0,0,0,0,0,0,11,3,0,8,0,10,0,5,0,5,25,0,6,19,0,13,0,0,9,4,2650,244,1259,788,359,2613,135,985,990,503,56,15,4,12,25,29,14,5,5,5,27,4,23,4,4,15,4,85,29,56,29,9,17,30,112,33,79,33,13,32,34
"83","53017","ZCTA5 53017",2071,67,563,580,861,2035,18,447,601,969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2054,67,546,580,861,2002,18,447,601,936,17,0,17,0,0,33,0,0,0,33,0,0,0,0,0,0,0,50,33,17,0,17,0,33,50,33,17,0,17,0,33
"84","53040","ZCTA5 53040",2893,125,1195,981,592,2961,142,904,1048,867,31,2,29,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,3,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,2864,96,1195,981,592,2866,104,904,1013,845,30,30,0,0,0,95,38,0,35,22,31,0,31,2,29,0,0,125,95,30,68,0,35,22,156,95,61,70,29,35,22
"85","53051","ZCTA5 53051",11303,354,2604,3230,5115,13023,386,3609,3564,5464,421,43,86,168,124,352,7,56,90,199,17,11,0,6,0,46,0,7,11,28,594,22,82,131,359,639,9,22,46,562,17,0,0,17,0,0,0,0,0,0,60,19,6,13,22,40,24,0,0,16,56,5,20,0,31,106,0,0,61,45,11078,330,2556,3151,5041,12691,374,3497,3523,5297,285,43,54,92,96,400,36,112,57,195,773,352,421,50,142,258,323,685,400,285,79,166,149,291,1458,752,706,129,308,407,614
"86","53080","ZCTA5 53080",1673,126,602,529,416,1928,46,585,770,527,22,22,0,0,0,0,0,0,0,0,7,5,0,2,0,6,2,0,4,0,13,0,7,0,6,12,0,4,8,0,0,0,0,0,0,47,0,0,47,0,0,0,0,0,0,0,0,0,0,0,40,0,0,38,2,17,0,0,17,0,1662,116,601,529,416,1921,41,585,768,527,16,15,1,0,0,9,7,0,2,0,22,0,22,22,0,0,0,25,9,16,22,1,2,0,47,9,38,44,1,2,0
"87","53104","ZCTA5 53104",1913,107,606,691,509,2031,62,535,861,573,50,0,39,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,18,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,9,0,5,4,0,1793,92,574,645,482,1906,62,504,767,573,120,15,32,46,27,125,0,31,94,0,50,0,50,0,39,11,0,245,125,120,15,63,140,27,295,125,170,15,102,151,27
"88","53120","ZCTA5 53120",3397,208,1184,1236,769,3288,119,1092,949,1128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,39,0,28,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,0,4,6,59,18,19,22,0,3365,208,1180,1208,769,3262,119,1092,935,1116,48,10,4,28,6,52,18,8,14,12,0,0,0,0,0,0,0,100,52,48,28,12,42,18,100,52,48,28,12,42,18
"89","53156","ZCTA5 53156",1047,126,370,363,188,1092,109,320,385,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,45,0,14,28,3,4,0,0,0,4,1023,119,359,357,188,1084,106,317,383,278,51,7,11,33,0,12,3,3,6,0,0,0,0,0,0,0,0,63,12,51,10,14,39,0,63,12,51,10,14,39,0
"90","53178","ZCTA5 53178",1055,64,378,376,237,981,56,378,265,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,15,0,5,10,0,18,0,4,9,5,1048,61,374,376,237,971,54,374,261,282,16,3,13,0,0,10,2,4,4,0,0,0,0,0,0,0,0,26,10,16,5,17,4,0,26,10,16,5,17,4,0
"91","53184","ZCTA5 53184",1251,150,390,410,301,1286,133,359,402,392,10,1,9,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,0,0,0,0,0,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,51,12,39,0,0,89,51,21,17,0,0,0,0,0,0,10,0,10,0,0,1155,90,386,378,301,1226,95,353,397,381,147,72,43,32,0,149,89,27,22,11,10,0,10,1,9,0,0,296,149,147,161,70,54,11,306,149,157,162,79,54,11
"92","53192","ZCTA5 53192",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93","53218","ZCTA5 53218",2016,234,857,535,390,2321,227,1021,722,351,6720,1200,3001,2049,470,9818,1437,3308,3648,1425,39,0,9,22,8,39,0,3,36,0,784,187,204,203,190,878,300,242,210,126,0,0,0,0,0,15,9,0,0,6,158,21,121,0,16,231,63,63,96,9,131,40,61,30,0,401,64,97,106,134,1813,196,793,465,359,2049,182,949,579,339,386,63,193,85,45,721,165,187,304,65,16538,9818,6720,2637,6309,5697,1895,1107,721,386,228,380,389,110,17645,10539,7106,2865,6689,6086,2005
"94","53221","ZCTA5 53221",10510,1255,3683,3381,2191,12242,1177,4429,3654,2982,672,114,219,270,69,742,107,206,256,173,80,0,59,0,21,79,9,12,58,0,797,292,221,63,221,783,322,115,170,176,0,0,0,0,0,0,0,0,0,0,856,326,290,121,119,608,190,193,127,98,290,38,89,91,72,377,91,75,120,91,8857,751,3141,2949,2016,10488,761,3934,3206,2587,2561,842,890,535,294,2433,650,696,587,500,1414,742,672,221,425,526,242,4994,2433,2561,1492,1586,1122,794,6408,3175,3233,1713,2011,1648,1036
"95","53227","ZCTA5 53227",7031,570,2445,2385,1631,7898,547,2494,2567,2290,623,13,170,172,268,610,19,54,442,95,46,0,20,7,19,31,0,7,14,10,377,9,99,16,253,349,31,66,49,203,0,0,0,0,0,0,0,0,0,0,269,32,188,49,0,168,8,72,67,21,136,0,81,25,30,209,0,59,63,87,6544,500,2163,2325,1556,7487,445,2336,2477,2229,800,102,502,109,87,555,110,183,157,105,1233,610,623,32,224,614,363,1355,555,800,212,685,266,192,2588,1165,1423,244,909,880,555
"96","53585","ZCTA5 53585",608,144,257,167,40,695,110,268,239,78,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,48,18,14,16,0,21,12,9,0,0,8,4,4,0,0,6,3,3,0,0,504,86,215,163,40,606,59,250,221,76,160,80,60,20,0,119,69,30,18,2,3,0,3,0,0,3,0,279,119,160,149,90,38,2,282,119,163,149,90,41,2
"97","53594","ZCTA5 53594",1842,197,644,469,532,1753,157,433,589,574,2,0,0,0,2,33,0,0,9,24,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,15,7,0,0,8,0,0,0,0,0,0,0,0,0,0,39,5,34,0,0,8,4,2,2,0,17,0,0,0,17,56,0,19,33,4,1833,194,644,464,531,1691,130,433,589,539,48,8,34,5,1,70,31,2,2,35,35,33,2,0,0,9,26,118,70,48,39,36,7,36,153,103,50,39,36,16,62
"98","53804","ZCTA5 53804",429,15,240,141,33,437,27,170,174,66,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0,424,12,240,141,31,430,26,164,174,66,10,8,0,0,2,9,1,8,0,0,4,0,4,4,0,0,0,19,9,10,9,8,0,2,23,9,14,13,8,0,2
"99","53807","ZCTA5 53807",1734,117,710,580,327,1699,80,524,592,503,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,2,0,2,0,0,0,0,0,0,0,12,12,0,0,0,1719,104,710,580,325,1681,62,524,592,503,18,14,2,0,2,20,18,2,0,0,24,0,24,24,0,0,0,38,20,18,32,4,0,2,62,20,42,56,4,0,2
"100","53821","ZCTA5 53821",2857,207,1202,926,522,2819,216,1082,950,571,186,59,76,51,0,3,0,2,0,1,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,10,9,15,13,0,3,8,2,2809,207,1183,897,522,2791,216,1067,950,558,48,0,19,29,0,28,0,15,0,13,189,3,186,59,78,51,1,76,28,48,0,34,29,13,265,31,234,59,112,80,14
"101","53910","ZCTA5 53910",1208,215,538,339,116,1172,207,532,291,142,8,3,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26,0,26,0,0,34,0,8,26,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,2,0,2,0,0,36,0,10,26,0,1189,215,521,337,116,1146,198,519,287,142,28,9,17,2,0,33,9,20,4,0,9,1,8,3,0,6,0,61,33,28,18,37,6,0,70,34,36,21,37,12,0
"102","53916","ZCTA5 53916",7463,658,3020,2415,1370,7846,712,3095,2248,1791,101,0,36,65,0,69,0,69,0,0,31,0,0,10,21,17,4,13,0,0,38,0,17,14,7,89,11,28,20,30,0,0,0,0,0,0,0,0,0,0,80,38,30,12,0,0,0,0,0,0,74,35,20,16,3,98,2,43,16,37,7158,589,2909,2340,1320,7626,640,3020,2190,1776,406,107,141,108,50,222,74,75,58,15,170,69,101,0,105,65,0,628,222,406,181,216,166,65,798,291,507,181,321,231,65
"103","53928","ZCTA5 53928",28,6,12,10,0,28,3,17,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,6,12,10,0,28,3,17,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
