,GEOID,full_geoid,male_white_total,male_white_less_hs,male_white_hs_grad,male_white_some_college,male_white_bs,female_white_total,female_white_less_hs,female_white_hs_grad,female_white_some_college,female_white_bs,male_black_total,male_black_less_hs,male_black_hs_grad,male_black_some_college,male_black_bs,female_black_total,female_black_less_hs,female_black_hs_grad,female_black_some_college,female_black_bs,male_aian_total,male_aian_less_hs,male_aian_hs_grad,male_aian_some_college,male_aian_bs,female_aian_total,female_aian_less_hs,female_aian_hs_grad,female_aian_some_college,female_aian_bs,male_asian_total,male_asian_less_hs,male_asian_hs_grad,male_asian_some_college,male_asian_bs,female_asian_total,female_asian_less_hs,female_asian_hs_grad,female_asian_some_college,female_asian_bs,male_nhpi_total,male_nhpi_less_hs,male_nhpi_hs_grad,male_nhpi_some_college,male_nhpi_bs,female_nhpi_total,female_nhpi_less_hs,female_nhpi_hs_grad,female_nhpi_some_college,female_nhpi_bs,male_other_total,male_other_less_hs,male_other_hs_grad,male_other_some_college,male_other_bs,female_other_total,female_other_less_hs,female_other_hs_grad,female_other_some_college,female_other_bs,male_mixed_total,male_mixed_less_hs,male_mixed_hs_grad,male_mixed_some_college,male_mixed_bs,female_mixed_total,female_mixed_less_hs,female_mixed_hs_grad,female_mixed_some_college,female_mixed_bs,male_w_nothisp_total,male_w_nothisp_less_hs,male_w_nothisp_hs_grad,male_w_nothisp_some_college,male_w_nothisp_bs,female_w_nothisp_total,female_w_nothisp_less_hs,female_w_nothisp_hs_grad,female_w_nothisp_some_college,female_w_nothisp_bs,male_hisp_total,male_hisp_less_hs,male_hisp_hs_grad,male_hisp_some_college,male_hisp_bs,female_hisp_total,female_hisp_less_hs,female_hisp_hs_grad,female_hisp_some_college,female_hisp_bs,BLACK_TOTAL,BLACK_FEMALE,BLACK_MALE,BLACK_LESS_HS_TOTAL,BLACK_HS_TOTAL,BLACK_SOME_COLLEGE_TOTAL,BLACK_COLLEGE_TOTAL,HISP_TOTAL,HISP_FEMALE,HISP_MALE,HISP_LESS_HS_TOTAL,HISP_HS_TOTAL,HISP_SOME_COLLEGE_TOTAL,HISP_COLLEGE_TOTAL,UNDERREP_TOTAL,UNDERREP_FEMALE,UNDERREP_MALE,UNDERREP_LESS_HS_TOTAL,UNDERREP_HS_TOTAL,UNDERREP_SOME_COLLEGE_TOTAL,UNDERREP_COLLEGE_TOTAL
50,55131420402,"Census Tract 4204.02, Washington County, Wisconsin",761,44,319,273,125,929,38,393,274,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,13,0,6,7,0,0,0,0,0,0,0,0,0,0,0,761,44,319,273,125,929,38,393,274,224,6,6,0,0,0,13,0,6,7,0,0,0,0,0,0,0,0,19,13,6,6,6,7,0,19,13,6,6,6,7,0
51,55131430100,"Census Tract 4301, Washington County, Wisconsin",1884,107,885,690,202,1934,90,597,854,393,9,0,0,2,7,18,18,0,0,0,21,0,0,4,17,16,0,0,16,0,0,0,0,0,0,14,0,11,0,3,8,0,0,0,8,0,0,0,0,0,58,10,10,38,0,27,12,15,0,0,4,0,2,2,0,6,0,1,5,0,1884,107,885,690,202,1913,90,580,854,389,58,10,10,38,0,53,12,32,5,4,27,18,9,18,0,2,7,111,53,58,22,42,43,4,138,71,67,40,42,45,11
52,55131440103,"Census Tract 4401.03, Washington County, Wisconsin",1650,151,548,590,361,1484,116,481,538,349,1,0,1,0,0,5,0,5,0,0,25,0,25,0,0,0,0,0,0,0,12,0,0,0,12,65,0,0,0,65,0,0,0,0,0,0,0,0,0,0,22,0,11,0,11,10,10,0,0,0,11,6,0,5,0,7,0,0,7,0,1644,145,548,590,361,1453,105,481,518,349,28,6,11,0,11,41,21,0,20,0,6,5,1,0,6,0,0,69,41,28,27,11,20,11,75,46,29,27,17,20,11
53,55131440104,"Census Tract 4401.04, Washington County, Wisconsin",1844,71,671,407,695,2037,133,697,711,496,1,1,0,0,0,35,0,0,35,0,1,1,0,0,0,20,0,0,0,20,0,0,0,0,0,18,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,17,77,0,0,55,22,1831,71,658,407,695,2037,133,697,711,496,13,0,13,0,0,54,0,0,34,20,36,35,1,1,0,35,0,67,54,13,0,13,34,20,103,89,14,1,13,69,20
54,55131440105,"Census Tract 4401.05, Washington County, Wisconsin",1333,81,471,318,463,1249,60,350,406,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,0,0,9,0,0,0,9,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,34,0,0,34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1309,81,447,318,463,1249,60,350,406,433,58,0,24,34,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,58,0,24,34,0,58,0,58,0,24,34,0
55,55131440106,"Census Tract 4401.06, Washington County, Wisconsin",1493,72,411,455,555,1461,52,367,480,562,3,1,0,0,2,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,5,0,0,4,1,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,8,0,0,0,8,1,0,0,0,1,1493,72,411,455,555,1436,52,367,466,551,0,0,0,0,0,26,0,0,14,12,11,8,3,1,0,0,10,26,26,0,0,0,14,12,37,34,3,1,0,14,22
56,55131440200,"Census Tract 4402, Washington County, Wisconsin",1255,107,515,467,166,1252,65,414,502,271,30,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,8,8,0,0,0,0,0,0,0,0,44,16,0,0,28,1213,107,497,456,153,1162,65,403,439,255,80,21,18,28,13,142,24,11,63,44,30,0,30,0,0,30,0,222,142,80,45,29,91,57,252,142,110,45,29,121,57
57,55131450103,"Census Tract 4501.03, Washington County, Wisconsin",1813,55,589,723,446,1997,56,712,538,691,10,0,0,0,10,26,0,0,26,0,27,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1799,55,589,723,432,1997,56,712,538,691,14,0,0,0,14,13,0,0,13,0,36,26,10,0,0,26,10,27,13,14,0,0,13,14,63,39,24,0,0,39,24
58,55131450105,"Census Tract 4501.05, Washington County, Wisconsin",989,3,214,299,473,927,9,225,280,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,2,989,3,214,299,473,898,9,225,280,384,0,0,0,0,0,29,0,0,0,29,0,0,0,0,0,0,0,29,29,0,0,0,0,29,29,29,0,0,0,0,29
59,55131450106,"Census Tract 4501.06, Washington County, Wisconsin",1855,94,717,516,528,2130,87,752,723,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,3,0,0,3,0,0,0,0,0,0,1855,94,717,516,528,2093,71,752,702,568,0,0,0,0,0,57,16,0,41,0,0,0,0,0,0,0,0,57,57,0,16,0,41,0,57,57,0,16,0,41,0
60,55131450107,"Census Tract 4501.07, Washington County, Wisconsin",1368,147,421,452,348,1455,91,465,438,461,42,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,23,0,49,0,0,0,49,1352,147,421,436,348,1455,91,465,438,461,16,0,0,16,0,0,0,0,0,0,42,0,42,0,0,42,0,16,0,16,0,0,16,0,58,0,58,0,0,58,0
61,55131450108,"Census Tract 4501.08, Washington County, Wisconsin",1037,33,345,411,248,1042,53,236,339,414,16,0,0,16,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1016,33,324,411,248,1020,53,236,317,414,21,0,21,0,0,22,0,0,22,0,31,15,16,0,0,31,0,43,22,21,0,21,22,0,74,37,37,0,21,53,0
62,55131460101,"Census Tract 4601.01, Washington County, Wisconsin",2350,75,505,815,955,2358,10,410,623,1315,0,0,0,0,0,5,0,0,0,5,14,0,14,0,0,0,0,0,0,0,21,6,15,0,0,27,18,0,0,9,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,2339,75,505,815,944,2350,10,410,615,1315,27,0,9,7,11,8,0,0,8,0,5,5,0,0,0,0,5,35,8,27,0,9,15,11,40,13,27,0,9,15,16
63,55131460102,"Census Tract 4601.02, Washington County, Wisconsin",1908,174,401,504,829,1934,21,599,465,849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,39,0,10,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1885,174,401,504,806,1934,21,599,465,849,23,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,23,0,23,0,0,0,23,23,0,23,0,0,0,23
64,55131470100,"Census Tract 4701, Washington County, Wisconsin",1686,120,369,599,598,1805,48,483,599,675,31,0,12,19,0,35,0,8,0,27,0,0,0,0,0,0,0,0,0,0,71,0,36,0,35,51,0,22,11,18,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,25,0,25,0,0,110,0,0,22,88,1635,69,369,599,598,1729,48,438,599,644,55,51,0,4,0,98,0,45,22,31,66,35,31,0,20,19,27,153,98,55,51,45,26,31,219,133,86,51,65,45,58
65,55131470202,"Census Tract 4702.02, Washington County, Wisconsin",1932,0,375,745,812,1875,41,398,410,1026,93,0,37,39,17,45,0,0,45,0,0,0,0,0,0,3,0,0,0,3,36,0,12,0,24,89,0,0,25,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,11,40,24,0,0,9,15,1899,0,358,729,812,1861,41,384,410,1026,60,0,17,27,16,38,0,14,9,15,138,45,93,0,37,84,17,98,38,60,0,31,36,31,236,83,153,0,68,120,48
66,55131470203,"Census Tract 4702.03, Washington County, Wisconsin",1423,283,351,370,419,1628,14,513,526,575,71,0,0,48,23,72,0,7,65,0,0,0,0,0,0,0,0,0,0,0,152,0,0,84,68,93,0,0,0,93,0,0,0,0,0,0,0,0,0,0,136,116,20,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,1330,241,313,370,406,1612,14,497,526,575,229,158,58,0,13,16,0,16,0,0,143,72,71,0,7,113,23,245,16,229,158,74,0,13,388,88,300,158,81,113,36
67,55131470204,"Census Tract 4702.04, Washington County, Wisconsin",1062,24,121,261,656,1128,5,133,285,705,9,0,0,0,9,20,0,0,10,10,0,0,0,0,0,0,0,0,0,0,118,20,12,16,70,112,6,73,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,14,2,0,0,0,2,9,0,9,0,0,1053,24,121,261,647,1128,5,133,285,705,10,0,0,0,10,14,0,0,0,14,29,20,9,0,0,10,19,24,14,10,0,0,0,24,53,34,19,0,0,10,43
68,55133200101,"Census Tract 2001.01, Waukesha County, Wisconsin",1464,64,429,401,570,1616,104,460,389,663,65,14,51,0,0,34,0,0,34,0,0,0,0,0,0,0,0,0,0,0,58,25,17,16,0,34,22,0,0,12,25,0,0,25,0,0,0,0,0,0,2,2,0,0,0,28,0,0,0,28,19,0,10,0,9,103,0,22,8,73,1418,49,429,382,558,1604,92,460,389,663,48,17,0,19,12,62,12,22,0,28,99,34,65,14,51,34,0,110,62,48,29,22,19,40,209,96,113,43,73,53,40
69,55133200102,"Census Tract 2001.02, Waukesha County, Wisconsin",1767,79,464,560,664,1954,78,583,637,656,21,0,0,10,11,20,0,1,19,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1741,79,438,560,664,1921,78,550,637,656,26,0,26,0,0,33,0,33,0,0,41,20,21,0,1,29,11,59,33,26,0,59,0,0,100,53,47,0,60,29,11
70,55133200103,"Census Tract 2001.03, Waukesha County, Wisconsin",883,11,315,241,316,1124,18,310,435,361,24,16,0,8,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,7,9,7,36,0,13,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,877,11,315,241,310,994,18,299,316,361,6,0,0,0,6,130,0,11,119,0,31,7,24,23,0,8,0,136,130,6,0,11,119,6,167,137,30,23,11,127,6
71,55133200201,"Census Tract 2002.01, Waukesha County, Wisconsin",1195,54,296,404,441,1617,56,531,547,483,100,0,16,55,29,56,0,0,0,56,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187,54,288,404,441,1610,56,531,547,476,14,0,14,0,0,7,0,0,0,7,156,56,100,0,16,55,85,21,7,14,0,14,0,7,177,63,114,0,30,55,92
72,55051180100,"Census Tract 1801, Iron County, Wisconsin",808,34,276,303,195,915,72,358,336,149,4,0,3,1,0,0,0,0,0,0,41,4,28,9,0,0,0,0,0,0,10,0,0,3,7,5,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,13,0,9,4,0,14,0,12,0,2,805,34,273,303,195,915,72,358,336,149,3,0,3,0,0,12,0,0,0,12,4,0,4,0,3,1,0,15,12,3,0,3,0,12,19,12,7,0,6,1,12
73,55051180200,"Census Tract 1802, Iron County, Wisconsin",530,16,163,251,100,484,10,137,245,92,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,4,0,7,0,0,5,2,525,16,163,246,100,484,10,137,245,92,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,0,0,5,0
74,55051180300,"Census Tract 1803, Iron County, Wisconsin",858,65,235,342,216,820,22,225,360,213,3,0,0,0,3,2,0,0,0,2,8,0,5,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7,0,1,6,0,14,0,14,0,0,0,0,0,0,0,853,65,230,342,216,800,22,220,345,213,16,0,15,1,0,27,0,6,21,0,5,2,3,0,0,0,5,43,27,16,0,21,22,0,48,29,19,0,21,22,5
75,55051990000,"Census Tract 9900, Iron County, Wisconsin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,55053960100,"Census Tract 9601, Jackson County, Wisconsin",1400,134,668,480,118,819,91,373,242,113,289,78,126,85,0,2,0,2,0,0,166,17,74,64,11,202,15,101,53,33,13,0,0,9,4,13,0,0,7,6,3,3,0,0,0,2,0,0,2,0,59,23,14,22,0,2,0,0,0,2,108,15,40,25,28,13,0,6,6,1,1385,132,663,472,118,796,88,366,239,103,119,37,26,30,26,29,3,11,3,12,291,2,289,78,128,85,0,148,29,119,40,37,33,38,439,31,408,118,165,118,38
77,55053960200,"Census Tract 9602, Jackson County, Wisconsin",1204,112,541,384,167,1081,85,391,438,167,4,0,4,0,0,0,0,0,0,0,11,2,6,0,3,7,0,1,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,120,55,57,2,6,10,10,0,0,0,43,0,39,1,3,1,0,0,0,1,1193,101,541,384,167,1045,63,385,438,159,134,66,57,2,9,46,32,6,0,8,4,0,4,0,4,0,0,180,46,134,98,63,2,17,184,46,138,98,67,2,17
78,55053960300,"Census Tract 9603, Jackson County, Wisconsin",1521,187,672,443,219,1262,96,466,439,261,2,2,0,0,0,18,0,18,0,0,3,0,1,2,0,7,0,1,6,0,18,0,15,0,3,10,0,5,5,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,16,0,6,10,0,8,3,3,1,1,5,0,2,3,0,1500,182,659,440,219,1247,92,455,439,261,26,5,17,4,0,31,4,17,10,0,20,18,2,2,18,0,0,57,31,26,9,34,14,0,77,49,28,11,52,14,0
79,55053960400,"Census Tract 9604, Jackson County, Wisconsin",1518,192,704,422,200,1322,118,436,507,261,2,0,0,2,0,0,0,0,0,0,3,0,3,0,0,2,0,2,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,12,0,10,0,2,29,0,13,15,1,1513,192,702,420,199,1315,118,433,503,261,5,0,2,2,1,20,0,16,4,0,2,0,2,0,0,2,0,25,20,5,0,18,6,1,27,20,7,0,18,8,1
80,55053960500,"Census Tract 9605, Jackson County, Wisconsin",1183,97,491,390,205,1728,34,811,496,387,22,4,18,0,0,10,0,6,0,4,101,12,28,50,11,141,0,73,54,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,6,0,6,0,0,12,0,0,12,0,44,0,0,0,44,1183,97,491,390,205,1728,34,811,496,387,0,0,0,0,0,16,0,0,4,12,32,10,22,4,24,0,4,16,16,0,0,0,4,12,48,26,22,4,24,4,16
81,55055100100,"Census Tract 1001, Jefferson County, Wisconsin",1836,97,818,548,373,1973,97,584,863,429,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,76,15,4,57,0,1773,97,755,548,373,1941,97,552,863,429,63,0,63,0,0,32,0,32,0,0,1,0,1,1,0,0,0,95,32,63,0,95,0,0,96,32,64,1,95,0,0
82,55055100200,"Census Tract 1002, Jefferson County, Wisconsin",1038,109,337,401,191,1208,28,467,558,155,0,0,0,0,0,13,0,1,12,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,6,0,0,0,6,882,43,336,328,175,1188,28,447,558,155,156,66,1,73,16,20,0,20,0,0,13,13,0,0,1,12,0,176,20,156,66,21,73,16,189,33,156,66,22,85,16
83,55055100301,"Census Tract 1003.01, Jefferson County, Wisconsin",1135,15,531,246,343,1358,41,550,480,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,20,39,1075,15,483,234,343,1312,41,504,480,287,82,22,48,12,0,46,0,46,0,0,0,0,0,0,0,0,0,128,46,82,22,94,12,0,128,46,82,22,94,12,0
84,55055100302,"Census Tract 1003.02, Jefferson County, Wisconsin",751,80,371,158,142,764,240,231,132,161,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,635,80,292,158,105,600,204,204,132,60,116,0,79,0,37,164,36,27,0,101,2,2,0,0,0,1,1,280,164,116,36,106,0,138,282,166,116,36,106,1,139
85,55055100400,"Census Tract 1004, Jefferson County, Wisconsin",2120,181,777,529,633,2038,107,577,672,682,0,0,0,0,0,9,0,5,0,4,0,0,0,0,0,1,0,0,1,0,10,10,0,0,0,14,10,0,0,4,0,0,0,0,0,0,0,0,0,0,46,43,3,0,0,36,32,0,4,0,37,0,4,3,30,73,0,43,30,0,2108,177,772,526,633,2005,102,577,672,654,62,47,12,3,0,69,37,0,4,28,9,9,0,0,5,0,4,131,69,62,84,12,7,28,140,78,62,84,17,7,32
86,55055100500,"Census Tract 1005, Jefferson County, Wisconsin",2269,175,568,690,836,2186,78,466,685,957,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,24,10,0,14,0,0,0,0,0,0,0,0,0,0,0,64,37,27,0,0,58,58,0,0,0,116,9,98,9,0,93,0,34,59,0,2181,160,525,670,826,2158,62,466,673,957,250,52,168,20,10,144,74,34,36,0,2,2,0,0,0,0,2,394,144,250,126,202,56,10,396,146,250,126,202,56,12
87,55055100601,"Census Tract 1006.01, Jefferson County, Wisconsin",597,21,125,174,277,583,14,90,152,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584,21,118,174,271,583,14,90,152,327,13,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,7,0,6,13,0,13,0,7,0,6
88,55055100602,"Census Tract 1006.02, Jefferson County, Wisconsin",1103,40,360,368,335,1335,20,372,313,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,5,26,0,0,0,0,0,0,1090,31,360,364,335,1333,20,372,313,628,13,9,0,4,0,2,0,0,0,2,0,0,0,0,0,0,0,15,2,13,9,0,4,2,15,2,13,9,0,4,2
89,55055100700,"Census Tract 1007, Jefferson County, Wisconsin",1490,111,512,495,372,1504,61,484,487,472,12,0,0,12,0,27,0,9,18,0,0,0,0,0,0,5,0,5,0,0,59,55,0,0,4,12,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,13,0,0,9,20,6,0,14,0,52,0,25,3,24,1478,110,512,484,372,1476,55,469,480,472,18,7,0,11,0,80,19,45,7,9,39,27,12,0,9,30,0,98,80,18,26,45,18,9,137,107,30,26,54,48,9
90,55055100800,"Census Tract 1008, Jefferson County, Wisconsin",1535,100,501,557,377,1378,56,509,399,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,5,0,0,0,5,0,0,0,0,0,17,0,17,0,0,0,0,0,0,0,42,21,21,0,0,0,0,0,0,0,13,0,0,13,0,24,0,3,16,5,1529,97,498,557,377,1347,54,508,371,414,65,24,41,0,0,31,2,1,28,0,0,0,0,0,0,0,0,96,31,65,26,42,28,0,96,31,65,26,42,28,0
91,55055100900,"Census Tract 1009, Jefferson County, Wisconsin",1377,94,555,408,320,1428,87,416,525,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,13,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,1,0,0,22,17,0,0,5,19,0,0,0,19,1365,84,553,408,320,1365,87,416,510,352,29,27,2,0,0,77,0,1,15,61,0,0,0,0,0,0,0,106,77,29,27,3,15,61,106,77,29,27,3,15,61
92,55055101000,"Census Tract 1010, Jefferson County, Wisconsin",1327,65,623,363,276,1337,126,366,538,307,20,0,0,0,20,4,0,4,0,0,0,0,0,0,0,5,0,0,0,5,7,7,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,33,0,45,27,0,18,0,0,0,0,0,0,44,0,0,0,44,1290,65,598,351,276,1309,119,355,533,302,70,0,25,45,0,78,34,11,23,10,24,4,20,0,4,0,20,148,78,70,34,36,68,10,172,82,90,34,40,68,30
93,55055101100,"Census Tract 1011, Jefferson County, Wisconsin",1415,135,576,500,204,1631,291,399,541,400,55,0,33,22,0,5,0,0,5,0,13,8,5,0,0,0,0,0,0,0,15,0,0,8,7,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,98,0,54,44,0,94,45,31,18,0,0,0,0,0,0,12,0,0,12,0,1342,85,564,489,204,1562,238,385,539,400,171,50,66,55,0,170,98,45,27,0,60,5,55,0,33,27,0,341,170,171,148,111,82,0,401,175,226,148,144,109,0
94,55055101201,"Census Tract 1012.01, Jefferson County, Wisconsin",786,34,314,242,196,673,29,210,211,223,12,0,5,5,2,36,0,0,36,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,136,136,0,0,0,16,0,16,0,0,3,0,3,0,0,3,0,0,1,2,783,34,314,242,193,668,29,210,211,218,139,136,0,0,3,21,0,16,0,5,48,36,12,0,5,41,2,160,21,139,136,16,0,8,208,57,151,136,21,41,10
95,55055101202,"Census Tract 1012.02, Jefferson County, Wisconsin",551,25,139,222,165,543,17,147,168,211,0,0,0,0,0,12,0,0,0,12,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,15,6,7,0,6,0,1,551,25,139,222,165,543,17,147,168,211,21,0,0,15,6,1,0,0,0,1,12,12,0,0,0,0,12,22,1,21,0,0,15,7,34,13,21,0,0,15,19
96,55055101300,"Census Tract 1013, Jefferson County, Wisconsin",2199,229,933,577,460,2258,114,518,895,731,43,0,32,11,0,41,34,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,35,30,0,0,0,0,0,0,0,0,0,0,0,21,6,15,0,0,36,11,0,25,0,67,0,0,20,47,23,0,23,0,0,2199,229,933,577,460,2243,114,518,895,716,33,6,27,0,0,51,11,0,25,15,84,41,43,34,32,18,0,84,51,33,17,27,25,15,168,92,76,51,59,43,15
97,55055101400,"Census Tract 1014, Jefferson County, Wisconsin",951,45,540,207,159,1094,69,359,481,185,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,44,0,11,33,0,101,65,0,36,0,42,0,0,42,0,32,0,16,16,0,909,22,521,207,159,1003,34,335,459,175,86,23,30,33,0,192,100,24,58,10,14,0,14,0,14,0,0,278,192,86,123,54,91,10,292,192,100,123,68,91,10
98,55055101500,"Census Tract 1015, Jefferson County, Wisconsin",1130,161,327,402,240,1363,170,472,375,346,2,0,2,0,0,0,0,0,0,0,7,0,7,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,6,11,34,0,36,15,9,12,0,7,0,0,7,0,22,0,16,6,0,1124,161,321,402,240,1317,124,472,375,346,57,6,17,34,0,82,61,9,12,0,2,0,2,0,2,0,0,139,82,57,67,26,46,0,141,82,59,67,28,46,0
99,55055101600,"Census Tract 1016, Jefferson County, Wisconsin",1739,157,674,529,379,1610,99,450,588,473,21,0,5,16,0,9,0,9,0,0,2,0,0,2,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,38,31,7,0,0,16,9,5,2,0,59,0,11,17,31,29,4,9,1,15,1680,124,655,522,379,1573,84,446,585,458,118,64,32,22,0,112,56,27,5,24,30,9,21,0,14,16,0,230,112,118,120,59,27,24,260,121,139,120,73,43,24
